id,day,currency_id,market_id,term_id,interest_rate,currency_name
1006622,2020-12-24,1,5,20,0.609,人民币
1006667,2020-12-25,1,5,20,0.793,人民币
1006705,2020-12-28,1,5,20,0.673,人民币
1006721,2020-12-29,1,5,20,0.624,人民币
1006747,2020-12-30,1,5,20,0.644,人民币
1006794,2020-12-31,1,5,20,1.093,人民币
1006861,2021-01-04,1,5,20,0.899,人民币
1006877,2021-01-05,1,5,20,0.729,人民币
1006924,2021-01-06,1,5,20,0.616,人民币
1006970,2021-01-07,1,5,20,0.921,人民币
1007017,2021-01-08,1,5,20,0.965,人民币
1007084,2021-01-11,1,5,20,1.216,人民币
1007100,2021-01-12,1,5,20,1.333,人民币
1007145,2021-01-13,1,5,20,1.401,人民币
1007192,2021-01-14,1,5,20,1.675,人民币
1007239,2021-01-15,1,5,20,1.738,人民币
1007304,2021-01-18,1,5,20,2.125,人民币
1007320,2021-01-19,1,5,20,2.236,人民币
1007366,2021-01-20,1,5,20,2.457,人民币
1007430,2021-01-21,1,5,20,2.573,人民币
1007476,2021-01-22,1,5,20,2.436,人民币
1007541,2021-01-25,1,5,20,2.45,人民币
1007565,2021-01-26,1,5,20,2.726,人民币
1007611,2021-01-27,1,5,20,2.97,人民币
1007654,2021-01-28,1,5,20,3.024,人民币
1007698,2021-01-29,1,5,20,3.282,人民币
1007763,2021-02-01,1,5,20,2.795,人民币
1007790,2021-02-02,1,5,20,2.313,人民币
1007836,2021-02-03,1,5,20,1.859,人民币
1007882,2021-02-04,1,5,20,2.075,人民币
1007929,2021-02-05,1,5,20,1.909,人民币
1007994,2021-02-07,1,5,20,1.573,人民币
1008013,2021-02-08,1,5,20,1.906,人民币
1008040,2021-02-09,1,5,20,1.772,人民币
1008086,2021-02-10,1,5,20,1.925,人民币
1008255,2021-02-18,1,5,20,2.341,人民币
1008302,2021-02-19,1,5,20,1.886,人民币
1008349,2021-02-20,1,5,20,1.457,人民币
1008388,2021-02-22,1,5,20,1.512,人民币
1008415,2021-02-23,1,5,20,1.984,人民币
1008461,2021-02-24,1,5,20,1.512,人民币
1008507,2021-02-25,1,5,20,1.703,人民币
1008554,2021-02-26,1,5,20,2.092,人民币
1008620,2021-03-01,1,5,20,2.154,人民币
1008636,2021-03-02,1,5,20,1.775,人民币
1008672,2021-03-03,1,5,20,1.471,人民币
1008708,2021-03-04,1,5,20,1.926,人民币
1008744,2021-03-05,1,5,20,1.565,人民币
1008800,2021-03-08,1,5,20,1.704,人民币
1008816,2021-03-09,1,5,20,2.024,人民币
1008852,2021-03-10,1,5,20,1.747,人民币
1008888,2021-03-11,1,5,20,1.796,人民币
1008924,2021-03-12,1,5,20,1.787,人民币
1008980,2021-03-15,1,5,20,2.245,人民币
1008996,2021-03-16,1,5,20,2.14,人民币
1009032,2021-03-17,1,5,20,1.968,人民币
1009068,2021-03-18,1,5,20,2.206,人民币
1009104,2021-03-19,1,5,20,2.135,人民币
1009160,2021-03-22,1,5,20,2.052,人民币
1009176,2021-03-23,1,5,20,1.976,人民币
1009212,2021-03-24,1,5,20,1.822,人民币
1009248,2021-03-25,1,5,20,2.029,人民币
1009284,2021-03-26,1,5,20,1.762,人民币
1009340,2021-03-29,1,5,20,1.814,人民币
1009356,2021-03-30,1,5,20,1.825,人民币
1009392,2021-03-31,1,5,20,2.124,人民币
1009428,2021-04-01,1,5,20,2.143,人民币
1009464,2021-04-02,1,5,20,1.734,人民币
1009492,2021-04-06,1,5,20,1.765,人民币
1009500,2021-04-07,1,5,20,1.824,人民币
1009536,2021-04-08,1,5,20,1.76,人民币
1009572,2021-04-09,1,5,20,1.784,人民币
1009835,2021-04-19,1,5,20,2.118,人民币
1009836,2021-04-16,1,5,20,1.946,人民币
1009837,2021-04-15,1,5,20,1.81,人民币
1009838,2021-04-14,1,5,20,1.81,人民币
1009839,2021-04-13,1,5,20,1.781,人民币
1009840,2021-04-12,1,5,20,1.792,人民币
1010090,2021-04-20,1,5,20,1.854,人民币
1010137,2021-04-21,1,5,20,1.864,人民币
1010183,2021-04-22,1,5,20,2.127,人民币
1010230,2021-04-23,1,5,20,1.942,人民币
1010296,2021-04-25,1,5,20,2.018,人民币
1010312,2021-04-26,1,5,20,2.075,人民币
1010338,2021-04-27,1,5,20,1.814,人民币
1010383,2021-04-28,1,5,20,1.78,人民币
1010429,2021-04-29,1,5,20,1.823,人民币
1010475,2021-04-30,1,5,20,2.285,人民币
1010585,2021-05-06,1,5,20,2.097,人民币
1010621,2021-05-07,1,5,20,1.779,人民币
1010679,2021-05-08,1,5,20,1.494,人民币
1010717,2021-05-10,1,5,20,1.663,人民币
1010742,2021-05-11,1,5,20,1.938,人民币
1010787,2021-05-12,1,5,20,1.951,人民币
1010833,2021-05-13,1,5,20,1.966,人民币
1010878,2021-05-14,1,5,20,1.805,人民币
1010945,2021-05-17,1,5,20,2.136,人民币
1010970,2021-05-18,1,5,20,2.119,人民币
1011014,2021-05-19,1,5,20,2.025,人民币
1011052,2021-05-20,1,5,20,2.092,人民币
1011098,2021-05-21,1,5,20,1.996,人民币
1011164,2021-05-24,1,5,20,2.171,人民币
1011191,2021-05-25,1,5,20,2.194,人民币
1011237,2021-05-26,1,5,20,1.99,人民币
1011282,2021-05-27,1,5,20,2.117,人民币
1011327,2021-05-28,1,5,20,2.166,人民币
1011393,2021-05-31,1,5,20,2.227,人民币
1011418,2021-06-01,1,5,20,2.187,人民币
1011450,2021-06-08,1,5,20,2.193,人民币
1011451,2021-06-07,1,5,20,2.299,人民币
1011452,2021-06-04,1,5,20,2.175,人民币
1011453,2021-06-03,1,5,20,1.852,人民币
1011454,2021-06-02,1,5,20,2.04,人民币
1011671,2021-06-09,1,5,20,2.188,人民币
1011716,2021-06-10,1,5,20,1.892,人民币
1011763,2021-06-11,1,5,20,1.998,人民币
1011828,2021-06-15,1,5,20,2.104,人民币
1011870,2021-06-21,1,5,20,2.247,人民币
1011878,2021-06-18,1,5,20,2.014,人民币
1011886,2021-06-17,1,5,20,1.876,人民币
1011894,2021-06-16,1,5,20,2.006,人民币
1011906,2021-06-22,1,5,20,2.301,人民币
1012102,2021-06-23,1,5,20,2.208,人民币
1012152,2021-06-25,1,5,20,1.55,人民币
1012153,2021-06-24,1,5,20,1.853,人民币
1012264,2021-06-29,1,5,20,1.795,人民币
1012265,2021-06-28,1,5,20,1.558,人民币
1012330,2021-06-30,1,5,20,2.177,人民币
1012376,2021-07-01,1,5,20,1.734,人民币
1012414,2021-07-02,1,5,20,1.614,人民币
1012479,2021-07-05,1,5,20,1.665,人民币
1012505,2021-07-06,1,5,20,1.908,人民币
1012549,2021-07-07,1,5,20,2.068,人民币
1012595,2021-07-08,1,5,20,1.791,人民币
1012641,2021-07-09,1,5,20,2.206,人民币
1012705,2021-07-12,1,5,20,1.94,人民币
1012729,2021-07-13,1,5,20,2.05,人民币
1012773,2021-07-14,1,5,20,1.984,人民币
1012819,2021-07-15,1,5,20,2.098,人民币
1012865,2021-07-16,1,5,20,2.115,人民币
1012930,2021-07-19,1,5,20,2.111,人民币
1012956,2021-07-20,1,5,20,2.178,人民币
1013002,2021-07-21,1,5,20,2.182,人民币
1013047,2021-07-22,1,5,20,2.114,人民币
1013092,2021-07-23,1,5,20,2.057,人民币
1013159,2021-07-26,1,5,20,2.119,人民币
1013184,2021-07-27,1,5,20,2.27,人民币
1013231,2021-07-28,1,5,20,2.092,人民币
1013276,2021-07-29,1,5,20,1.644,人民币
1013321,2021-07-30,1,5,20,2.178,人民币
1013366,2021-08-02,1,5,20,1.876,人民币
1013390,2021-08-03,1,5,20,1.836,人民币
1013456,2021-08-04,1,5,20,1.71,人民币
1013501,2021-08-05,1,5,20,1.709,人民币
1013547,2021-08-06,1,5,20,1.859,人民币
1013613,2021-08-09,1,5,20,2.212,人民币
1013639,2021-08-10,1,5,20,2.25,人民币
1013684,2021-08-11,1,5,20,2.032,人民币
1013728,2021-08-12,1,5,20,1.94,人民币
1013772,2021-08-13,1,5,20,2.176,人民币
1013838,2021-08-16,1,5,20,2.105,人民币
1013861,2021-08-17,1,5,20,1.972,人民币
1013907,2021-08-18,1,5,20,1.725,人民币
1013952,2021-08-19,1,5,20,1.841,人民币
1013997,2021-08-20,1,5,20,2.042,人民币
1014062,2021-08-23,1,5,20,2.143,人民币
1014087,2021-08-24,1,5,20,2.262,人民币
1014133,2021-08-25,1,5,20,2.211,人民币
1014179,2021-08-26,1,5,20,2.199,人民币
1014224,2021-08-27,1,5,20,2.092,人民币
1014283,2021-08-30,1,5,20,1.846,人民币
1014291,2021-08-31,1,5,20,2.195,人民币
1014299,2021-09-01,1,5,20,2.122,人民币
1014307,2021-09-02,1,5,20,2.082,人民币
1014315,2021-09-03,1,5,20,1.943,人民币
1014323,2021-09-06,1,5,20,2.115,人民币
1014331,2021-09-07,1,5,20,2.187,人民币
1014339,2021-09-08,1,5,20,2.184,人民币
1014347,2021-09-09,1,5,20,2.029,人民币
1014355,2021-09-10,1,5,20,2.109,人民币
1014363,2021-09-14,1,5,20,2.296,人民币
1014371,2021-09-13,1,5,20,2.165,人民币
1014379,2021-09-15,1,5,20,2.137,人民币
1014391,2021-09-16,1,5,20,2.21,人民币
1014878,2021-09-17,1,5,20,2.213,人民币
1014924,2021-09-18,1,5,20,2.107,人民币
1014997,2021-09-22,1,5,20,2.161,人民币
1015036,2021-09-23,1,5,20,2.035,人民币
1015089,2021-09-24,1,5,20,1.695,人民币
1015106,2021-09-26,1,5,20,1.691,人民币
1015124,2021-09-27,1,5,20,1.708,人民币
1015136,2021-09-28,1,5,20,1.946,人民币
1015237,2021-09-29,1,5,20,1.505,人民币
1015283,2021-09-30,1,5,20,2.22,人民币
1015332,2021-10-08,1,5,20,2.105,人民币
1015344,2021-10-09,1,5,20,1.635,人民币
1015381,2021-10-11,1,5,20,2.135,人民币
1015407,2021-10-12,1,5,20,2.101,人民币
1015452,2021-10-13,1,5,20,2.157,人民币
1015488,2021-10-14,1,5,20,2.106,人民币
1015553,2021-10-15,1,5,20,2.065,人民币
1015618,2021-10-18,1,5,20,2.131,人民币
1015645,2021-10-19,1,5,20,2.223,人民币
1015689,2021-10-20,1,5,20,2.104,人民币
1015734,2021-10-21,1,5,20,1.683,人民币
1015780,2021-10-22,1,5,20,1.672,人民币
1015847,2021-10-25,1,5,20,1.61,人民币
1015873,2021-10-26,1,5,20,1.546,人民币
1015918,2021-10-27,1,5,20,1.921,人民币
1015962,2021-10-28,1,5,20,1.94,人民币
1016008,2021-10-29,1,5,20,2.142,人民币
1016073,2021-11-01,1,5,20,2.03,人民币
1016098,2021-11-02,1,5,20,2.126,人民币
1016145,2021-11-03,1,5,20,2.0,人民币
1016192,2021-11-04,1,5,20,1.886,人民币
1016239,2021-11-05,1,5,20,1.887,人民币
1016306,2021-11-08,1,5,20,1.897,人民币
1016331,2021-11-09,1,5,20,2.137,人民币
1016377,2021-11-10,1,5,20,1.833,人民币
1016423,2021-11-11,1,5,20,1.881,人民币
1016465,2021-11-12,1,5,20,1.856,人民币
1016473,2021-11-15,1,5,20,1.787,人民币
1016485,2021-11-16,1,5,20,1.923,人民币
1016605,2021-11-17,1,5,20,2.152,人民币
1016650,2021-11-18,1,5,20,1.932,人民币
1016697,2021-11-19,1,5,20,1.998,人民币
1016762,2021-11-22,1,5,20,1.946,人民币
1016789,2021-11-23,1,5,20,2.178,人民币
1016834,2021-11-24,1,5,20,1.788,人民币
1016878,2021-11-25,1,5,20,1.823,人民币
1016925,2021-11-26,1,5,20,1.712,人民币
1016989,2021-11-29,1,5,20,1.86,人民币
1017016,2021-11-30,1,5,20,2.173,人民币
1017097,2021-12-01,1,5,20,2.017,人民币
1017143,2021-12-02,1,5,20,1.984,人民币
1017155,2021-12-03,1,5,20,1.913,人民币
1017220,2021-12-06,1,5,20,1.817,人民币
1017246,2021-12-07,1,5,20,2.13,人民币
1017293,2021-12-08,1,5,20,2.151,人民币
1017343,2021-12-10,1,5,20,1.807,人民币
1017344,2021-12-09,1,5,20,2.154,人民币
1017452,2021-12-13,1,5,20,2.108,人民币
1017468,2021-12-14,1,5,20,2.168,人民币
1017514,2021-12-15,1,5,20,2.137,人民币
1017571,2021-12-16,1,5,20,2.116,人民币
1017618,2021-12-17,1,5,20,1.862,人民币
1017683,2021-12-20,1,5,20,1.994,人民币
1017710,2021-12-21,1,5,20,1.858,人民币
1017757,2021-12-22,1,5,20,1.687,人民币
1017803,2021-12-23,1,5,20,1.631,人民币
1017849,2021-12-24,1,5,20,1.84,人民币
1017914,2021-12-27,1,5,20,1.778,人民币
1017932,2021-12-28,1,5,20,1.616,人民币
1017958,2021-12-29,1,5,20,1.343,人民币
1017983,2021-12-30,1,5,20,1.276,人民币
1018028,2021-12-31,1,5,20,2.129,人民币
1018098,2022-01-04,1,5,20,1.925,人民币
1018129,2022-01-06,1,5,20,1.714,人民币
1018130,2022-01-05,1,5,20,1.777,人民币
1018193,2022-01-07,1,5,20,1.839,人民币
1018233,2022-01-10,1,5,20,1.878,人民币
1018241,2022-01-11,1,5,20,1.984,人民币
1018249,2022-01-12,1,5,20,1.972,人民币
1018257,2022-01-13,1,5,20,2.218,人民币
1018265,2022-01-14,1,5,20,2.209,人民币
1018273,2022-01-17,1,5,20,2.113,人民币
1018281,2022-01-18,1,5,20,1.921,人民币
1018289,2022-01-19,1,5,20,2.035,人民币
1018297,2022-01-20,1,5,20,2.035,人民币
1018305,2022-01-21,1,5,20,2.063,人民币
1018313,2022-01-24,1,5,20,1.935,人民币
1018321,2022-01-25,1,5,20,1.931,人民币
1018329,2022-01-26,1,5,20,1.74,人民币
1018337,2022-01-27,1,5,20,1.614,人民币
1018345,2022-01-28,1,5,20,1.2,人民币
1018353,2022-01-29,1,5,20,1.255,人民币
1018361,2022-01-30,1,5,20,2.155,人民币
1018369,2022-02-07,1,5,20,2.112,人民币
1018377,2022-02-08,1,5,20,2.044,人民币
1018385,2022-02-09,1,5,20,1.728,人民币
1018393,2022-02-10,1,5,20,1.673,人民币
1018401,2022-02-11,1,5,20,1.812,人民币
1018409,2022-02-14,1,5,20,1.866,人民币
1018417,2022-02-15,1,5,20,1.807,人民币
1018425,2022-02-16,1,5,20,1.942,人民币
1018433,2022-02-17,1,5,20,1.855,人民币
1018441,2022-02-18,1,5,20,2.11,人民币
1018449,2022-02-21,1,5,20,2.195,人民币
1018457,2022-02-22,1,5,20,2.039,人民币
1018465,2022-02-23,1,5,20,2.043,人民币
1018473,2022-02-24,1,5,20,2.197,人民币
1018481,2022-02-25,1,5,20,2.231,人民币
1018489,2022-02-28,1,5,20,2.234,人民币
1018497,2022-03-01,1,5,20,1.801,人民币
1018505,2022-03-02,1,5,20,1.887,人民币
1018513,2022-03-03,1,5,20,1.729,人民币
1018521,2022-03-04,1,5,20,1.902,人民币
1018529,2022-03-07,1,5,20,2.039,人民币
1018537,2022-03-08,1,5,20,2.056,人民币
1018545,2022-03-09,1,5,20,2.024,人民币
1018553,2022-03-10,1,5,20,2.025,人民币
1018561,2022-03-11,1,5,20,2.051,人民币
1018569,2022-03-14,1,5,20,2.063,人民币
1018577,2022-03-15,1,5,20,2.063,人民币
1018585,2022-03-16,1,5,20,2.04,人民币
1018593,2022-03-17,1,5,20,2.009,人民币
1018601,2022-03-18,1,5,20,1.992,人民币
1018609,2022-03-21,1,5,20,2.015,人民币
1018617,2022-03-22,1,5,20,1.946,人民币
1018625,2022-03-23,1,5,20,2.003,人民币
1018633,2022-03-24,1,5,20,2.005,人民币
1018641,2022-03-25,1,5,20,2.001,人民币
1018649,2022-03-28,1,5,20,1.946,人民币
1018657,2022-03-29,1,5,20,1.727,人民币
1018665,2022-03-30,1,5,20,1.557,人民币
1018673,2022-03-31,1,5,20,2.011,人民币
1018681,2022-04-01,1,5,20,1.604,人民币
1018689,2022-04-02,1,5,20,1.308,人民币
1018697,2022-04-06,1,5,20,1.848,人民币
1018705,2022-04-07,1,5,20,1.825,人民币
1018713,2022-04-08,1,5,20,1.751,人民币
1018721,2022-04-11,1,5,20,1.856,人民币
1018729,2022-04-12,1,5,20,1.772,人民币
1018737,2022-04-13,1,5,20,1.665,人民币
1018745,2022-04-14,1,5,20,1.552,人民币
1018753,2022-04-15,1,5,20,1.339,人民币
1018761,2022-04-18,1,5,20,1.403,人民币
1018769,2022-04-19,1,5,20,1.294,人民币
1018777,2022-04-20,1,5,20,1.303,人民币
1018785,2022-04-21,1,5,20,1.294,人民币
1018793,2022-04-22,1,5,20,1.255,人民币
1018801,2022-04-24,1,5,20,1.302,人民币
1018809,2022-04-25,1,5,20,1.303,人民币
1018817,2022-04-26,1,5,20,1.306,人民币
1018825,2022-04-27,1,5,20,1.303,人民币
1018833,2022-04-28,1,5,20,1.301,人民币
1018841,2022-04-29,1,5,20,1.838,人民币
1018849,2022-05-05,1,5,20,1.783,人民币
1018857,2022-05-06,1,5,20,1.351,人民币
1018865,2022-05-07,1,5,20,1.294,人民币
1018873,2022-05-09,1,5,20,1.309,人民币
1018881,2022-05-10,1,5,20,1.305,人民币
1018889,2022-05-11,1,5,20,1.325,人民币
1018897,2022-05-12,1,5,20,1.309,人民币
1018901,2022-05-13,1,5,20,1.31,人民币
1018909,2022-05-16,1,5,20,1.311,人民币
1018917,2022-05-17,1,5,20,1.325,人民币
1018925,2022-05-18,1,5,20,1.326,人民币
1018933,2022-05-19,1,5,20,1.414,人民币
1018941,2022-05-20,1,5,20,1.322,人民币
1018949,2022-05-23,1,5,20,1.323,人民币
1018957,2022-05-24,1,5,20,1.325,人民币
1018965,2022-05-25,1,5,20,1.347,人民币
1018973,2022-05-26,1,5,20,1.364,人民币
1018981,2022-05-27,1,5,20,1.381,人民币
1018989,2022-05-30,1,5,20,1.405,人民币
1018997,2022-05-31,1,5,20,1.588,人民币
1019005,2022-06-01,1,5,20,1.413,人民币
1019013,2022-06-02,1,5,20,1.432,人民币
1019021,2022-06-06,1,5,20,1.454,人民币
1019029,2022-06-07,1,5,20,1.421,人民币
1019037,2022-06-08,1,5,20,1.419,人民币
1019045,2022-06-09,1,5,20,1.414,人民币
1019053,2022-06-10,1,5,20,1.403,人民币
1019061,2022-06-13,1,5,20,1.408,人民币
1019069,2022-06-14,1,5,20,1.413,人民币
1019077,2022-06-15,1,5,20,1.413,人民币
1019085,2022-06-16,1,5,20,1.413,人民币
1019093,2022-06-17,1,5,20,1.414,人民币
1019101,2022-06-20,1,5,20,1.418,人民币
1019109,2022-06-21,1,5,20,1.438,人民币
1019117,2022-06-22,1,5,20,1.444,人民币
1019125,2022-06-23,1,5,20,1.437,人民币
1019133,2022-06-24,1,5,20,1.435,人民币
1019141,2022-06-27,1,5,20,1.438,人民币
1019149,2022-06-28,1,5,20,1.438,人民币
1019157,2022-06-29,1,5,20,1.372,人民币
1019165,2022-06-30,1,5,20,1.901,人民币
1019173,2022-07-01,1,5,20,1.441,人民币
1019181,2022-07-04,1,5,20,1.418,人民币
1019189,2022-07-05,1,5,20,1.367,人民币
1019197,2022-07-06,1,5,20,1.21,人民币
1019205,2022-07-07,1,5,20,1.222,人民币
1019213,2022-07-08,1,5,20,1.216,人民币
1019221,2022-07-11,1,5,20,1.223,人民币
1019229,2022-07-12,1,5,20,1.211,人民币
1019237,2022-07-13,1,5,20,1.219,人民币
1019245,2022-07-14,1,5,20,1.195,人民币
1019253,2022-07-15,1,5,20,1.211,人民币
1019261,2022-07-18,1,5,20,1.218,人民币
1019269,2022-07-19,1,5,20,1.242,人民币
1019277,2022-07-20,1,5,20,1.27,人民币
1019285,2022-07-21,1,5,20,1.254,人民币
1019293,2022-07-22,1,5,20,1.194,人民币
1019301,2022-07-25,1,5,20,1.074,人民币
1019309,2022-07-26,1,5,20,1.018,人民币
1019317,2022-07-27,1,5,20,1.008,人民币
1019325,2022-07-28,1,5,20,1.014,人民币
1019333,2022-07-29,1,5,20,1.254,人民币
1019341,2022-08-01,1,5,20,1.177,人民币
1019349,2022-08-02,1,5,20,1.076,人民币
1019357,2022-08-03,1,5,20,1.026,人民币
1019365,2022-08-04,1,5,20,1.025,人民币
1019373,2022-08-05,1,5,20,1.019,人民币
