,Unnamed: 0,date_x,open,high,low,close,stkcd,year_x,month_x,week,weekly,yearmonth,date_y,中国:开工率:纯碱,中国:产量:纯碱,中国:产量:碳酸钠(纯碱):累计值,中国:产量:碳酸钠(纯碱):累计同比,中国:产量:碳酸钠(纯碱):当月值,中国:产量:碳酸钠(纯碱):当月同比,期货持仓量:纯碱,期货持仓量(活跃合约):纯碱,中国:工厂总库存:纯碱,中国:进口数量:碳酸钠(纯碱)(28362000):当月同比,中国:进口数量:碳酸钠(纯碱)(28362000):累计同比,中国:出口数量:碳酸钠(纯碱)(28362000):当月同比,中国:出口数量:碳酸钠(纯碱)(28362000):当月环比,中国:开工率:纯碱.1,中国:产量:氧化铝:累计同比,中国:产量:氧化铝:当月同比,指标名称,中国:固定资产投资完成额:累计同比,中国:固定资产投资完成额:制造业:累计同比,中国:规模以上工业增加值:金属制品业:累计同比,中国:规模以上工业增加值:金属制品业:当月同比,中国:规模以上工业增加值:通用设备制造业:当月同比,中国:规模以上工业增加值:通用设备制造业:累计同比,中国:规模以上工业增加值:专用设备制造业:当月同比,中国:规模以上工业增加值:专用设备制造业:累计同比,中国:产量:工业锅炉:当月同比,中国:产量:工业锅炉:累计同比,中国:产量:金属切削机床:累计同比,中国:产量:金属切削机床:当月同比,中国:产量:汽车:当月同比,中国:产量:汽车:累计同比,中国:PPI:全部工业品:当月同比,中国:PPI:全部工业品:累计同比,year_y,month_y,re,re1,re2,re3,re4,re5,pred,pos,reMonth,asset,asset0
20,20,2023-12-29,12090.562,12936.32,12058.015,12646.852,BR8888.XSGE,2023,12,52,260,60,2023-12-21,83.11,64.7,2957.5,9.5,291.8,7.6,776336.0,468457.0,,7807.79768,448.931626,-65.226739,18.633425,83.11,1.1,4.4,2023-10,2.9,6.2,2.3,5.5,-0.1,1.8,2.7,3.8,-6.3,-3.5,3.7,23.3,8.5,4.9,-2.6,-3.1,2023.0,10.0,-0.019234351758050217,0.05351067151241162,0.032099280439833455,-0.017339273106350972,-0.01396739029019578,-0.02646540733603897,0.05776611,1,-0.019234351758050217,0.03766276315573425,0.10581432397981305
21,21,2024-01-05,12801.082,12920.056,12263.168,12403.598,BR8888.XSGE,2024,1,1,261,61,2023-12-21,83.11,64.7,2957.5,9.5,291.8,7.6,776336.0,468457.0,,7807.79768,448.931626,-65.226739,18.633425,83.11,1.1,4.4,2023-10,2.9,6.2,2.3,5.5,-0.1,1.8,2.7,3.8,-6.3,-3.5,3.7,23.3,8.5,4.9,-2.6,-3.1,2023.0,10.0,-0.004509175482791394,-0.019234351758050217,0.05351067151241162,0.032099280439833455,-0.017339273106350972,-0.01396739029019578,0.040078957,1,-0.004509175482791394,0.03315358767294285,0.10130514849702166
22,22,2024-01-12,12402.554,12458.74,11929.559,12347.668,BR8888.XSGE,2024,1,2,262,61,2024-01-04,85.19,66.32,2957.5,9.5,291.8,7.6,669884.0,475649.0,,7807.79768,448.931626,-65.226739,18.633425,85.19,1.1,4.4,2023-10,2.9,6.2,2.3,5.5,-0.1,1.8,2.7,3.8,-6.3,-3.5,3.7,23.3,8.5,4.9,-2.6,-3.1,2023.0,10.0,-0.013243472370653264,-0.004509175482791394,-0.019234351758050217,0.05351067151241162,0.032099280439833455,-0.017339273106350972,0.059298676,1,-0.013243472370653264,0.019910115302289588,0.0880616761263684
23,23,2024-01-19,12377.501,12431.64,12031.345,12184.142,BR8888.XSGE,2024,1,3,263,61,2024-01-11,88.79,69.12,2957.5,9.5,291.8,7.6,681728.0,479660.0,,7807.79768,448.931626,-65.226739,18.633425,88.79,1.1,4.4,2023-10,2.9,6.2,2.3,5.5,-0.1,1.8,2.7,3.8,-6.3,-3.5,3.7,23.3,8.5,4.9,-2.6,-3.1,2023.0,10.0,0.0008235294696992135,-0.013243472370653264,-0.004509175482791394,-0.019234351758050217,0.05351067151241162,0.032099280439833455,6.921991e-05,1,0.0008235294696992135,0.020733644771988802,0.0888852055960676
24,24,2024-01-26,12176.028,12275.048,11869.984,12194.176,BR8888.XSGE,2024,1,4,264,61,2024-01-18,89.62,69.77,2957.5,9.5,291.8,7.6,759411.0,523807.0,,7807.79768,448.931626,-65.226739,18.633425,89.62,1.1,4.4,2023-10,2.9,6.2,2.3,5.5,-0.1,1.8,2.7,3.8,-6.3,-3.5,3.7,23.3,8.5,4.9,-2.6,-3.1,2023.0,10.0,0.01742020125017074,0.0008235294696992135,-0.013243472370653264,-0.004509175482791394,-0.019234351758050217,0.05351067151241162,0.004611842,1,0.01742020125017074,0.03815384602215954,0.10630540684623835
25,25,2024-02-02,12259.166,12653.656,12200.303,12406.601,BR8888.XSGE,2024,2,5,265,62,2024-01-25,87.04,67.76,2957.5,9.5,291.8,7.6,697451.0,457908.0,,7807.79768,448.931626,-65.226739,18.633425,87.04,1.1,4.4,2023-10,2.9,6.2,2.3,5.5,-0.1,1.8,2.7,3.8,-6.3,-3.5,3.7,23.3,8.5,4.9,-2.6,-3.1,2023.0,10.0,0.01964107655271574,0.01742020125017074,0.0008235294696992135,-0.013243472370653264,-0.004509175482791394,-0.019234351758050217,0.022265531,1,0.01964107655271574,0.057794922574875285,0.1259464833989541
26,26,2024-02-08,12396.061,12809.033,12351.638,12650.28,BR8888.XSGE,2024,2,6,266,62,2024-02-01,88.29,68.73,2957.5,9.5,291.8,7.6,726867.0,504713.0,,7485.931064,7485.931064,-57.349433,-22.440737,88.29,1.1,4.4,2023-10,2.9,6.2,2.3,5.5,-0.1,1.8,2.7,3.8,-6.3,-3.5,3.7,23.3,8.5,4.9,-2.6,-3.1,2023.0,10.0,0.04027839699990832,0.01964107655271574,0.01742020125017074,0.0008235294696992135,-0.013243472370653264,-0.004509175482791394,0.02408074,1,0.04027839699990832,0.0980733195747836,0.1662248803988624
27,27,2024-02-23,12872.465,13203.305,12734.389,13159.813,BR8888.XSGE,2024,2,8,268,62,2024-02-01,88.29,68.73,2957.5,9.5,291.8,7.6,726867.0,504713.0,,7485.931064,7485.931064,-57.349433,-22.440737,88.29,1.1,4.4,2023-10,2.9,6.2,2.3,5.5,-0.1,1.8,2.7,3.8,-6.3,-3.5,3.7,23.3,8.5,4.9,-2.6,-3.1,2023.0,10.0,0.003088341756831925,0.04027839699990832,0.01964107655271574,0.01742020125017074,0.0008235294696992135,-0.013243472370653264,0.046430733,1,0.003088341756831925,0.10116166133161553,0.16931322215569433
28,28,2024-03-01,13145.299,13671.916,13116.733,13200.455,BR8888.XSGE,2024,3,9,269,63,2024-02-22,89.82,71.83,2957.5,9.5,291.8,7.6,659058.0,430170.0,,7485.931064,7485.931064,-57.349433,-22.440737,89.82,1.1,4.4,2023-10,2.9,6.2,2.3,5.5,-0.1,1.8,2.7,3.8,-6.3,-3.5,3.7,23.3,8.5,4.9,-2.6,-3.1,2023.0,10.0,0.015554236577451253,0.003088341756831925,0.04027839699990832,0.01964107655271574,0.01742020125017074,0.0008235294696992135,0.04727591,1,0.015554236577451253,0.11671589790906678,0.18486745873314558
29,29,2024-03-08,13199.592,13468.052,12972.378,13405.778,BR8888.XSGE,2024,3,10,270,63,2024-02-29,90.52,74.31,617.49954,18.6,291.8,7.6,832368.0,546588.0,,297690.8355,16927.50539,-60.874831,-22.024019,90.52,3.8,4.4,2023-10,2.9,6.2,2.3,5.5,-0.1,1.8,2.7,3.8,-6.3,-3.5,3.7,23.3,8.5,4.9,-2.6,-3.1,2023.0,10.0,0.011965810563176582,0.015554236577451253,0.003088341756831925,0.04027839699990832,0.01964107655271574,0.01742020125017074,0.02490375,1,0.011965810563176582,0.12868170847224336,0.19683326929632217
30,30,2024-03-15,13425.774,13571.763,13102.592,13566.189,BR8888.XSGE,2024,3,11,271,63,2024-03-07,91.01,74.71,617.49954,18.6,291.8,7.6,921589.0,576994.0,,297690.8355,16927.50539,-60.874831,-22.024019,91.01,3.8,4.4,2023-10,2.9,6.2,2.3,5.5,-0.1,1.8,2.7,3.8,-6.3,-3.5,3.7,23.3,8.5,4.9,-2.6,-3.1,2023.0,10.0,-0.002312292715367592,0.011965810563176582,0.015554236577451253,0.003088341756831925,0.04027839699990832,0.01964107655271574,0.020136312,1,-0.002312292715367592,0.12636941575687577,0.19452097658095457
31,31,2024-03-22,13594.888,14507.087,13378.375,13534.82,BR8888.XSGE,2024,3,12,272,63,2024-03-14,89.3,73.31,617.49954,18.6,291.8,7.6,963559.0,516629.0,,297690.8355,16927.50539,-60.874831,-22.024019,89.3,3.8,4.4,2023-10,2.9,6.2,2.3,5.5,-0.1,1.8,2.7,3.8,-6.3,-3.5,3.7,23.3,8.5,4.9,-2.6,-3.1,2023.0,10.0,-0.013017757162636756,-0.002312292715367592,0.011965810563176582,0.015554236577451253,0.003088341756831925,0.04027839699990832,0.02022304,1,-0.013017757162636756,0.11335165859423901,0.18150321941831782
32,32,2024-03-29,13595.32,13693.023,13195.198,13358.627,BR8888.XSGE,2024,3,13,273,63,2024-03-21,89.22,73.24,617.49954,18.6,291.8,7.6,1036259.0,479566.0,,297690.8355,16927.50539,-60.874831,-22.024019,89.22,3.8,4.4,2023-10,2.9,6.2,2.3,5.5,-0.1,1.8,2.7,3.8,-6.3,-3.5,3.7,23.3,8.5,4.9,-2.6,-3.1,2023.0,10.0,-0.004437581796392753,-0.013017757162636756,-0.002312292715367592,0.011965810563176582,0.015554236577451253,0.003088341756831925,0.006844963,1,-0.004437581796392753,0.10891407679784626,0.17706563762192506
33,33,2024-04-03,13383.036,13621.985,13281.101,13299.347,BR8888.XSGE,2024,4,14,274,64,2024-03-28,89.41,73.4,940.3,18.7,322.9,17.4,1130942.0,565991.0,,372.929468,1027.153763,-38.746457,93.056343,89.41,2.8,0.5,2023-10,2.9,6.2,2.3,5.5,-0.1,1.8,2.7,3.8,-6.3,-3.5,3.7,23.3,8.5,4.9,-2.6,-3.1,2023.0,10.0,-0.0030049595668117934,-0.004437581796392753,-0.013017757162636756,-0.002312292715367592,0.011965810563176582,0.015554236577451253,0.0036848602,1,-0.0030049595668117934,0.10590911723103447,0.17406067805511327
34,34,2024-04-12,13296.638,13798.49,13096.315,13259.383,BR8888.XSGE,2024,4,15,275,64,2024-04-07,85.05,69.82,940.3,18.7,322.9,17.4,1122056.0,645848.0,,372.929468,1027.153763,-38.746457,93.056343,85.05,2.8,0.5,2023-10,2.9,6.2,2.3,5.5,-0.1,1.8,2.7,3.8,-6.3,-3.5,3.7,23.3,8.5,4.9,-2.6,-3.1,2023.0,10.0,-0.003413808923084849,-0.0030049595668117934,-0.004437581796392753,-0.013017757162636756,-0.002312292715367592,0.011965810563176582,0.0034586499,1,-0.003413808923084849,0.10249530830794962,0.17064686913202842
35,35,2024-04-19,13293.177,13389.615,13079.794,13214.118,BR8888.XSGE,2024,4,16,276,64,2024-04-11,84.71,70.62,940.3,18.7,322.9,17.4,1073174.0,659675.0,,372.929468,1027.153763,-38.746457,93.056343,84.71,2.8,0.5,2023-10,2.9,6.2,2.3,5.5,-0.1,1.8,2.7,3.8,-6.3,-3.5,3.7,23.3,8.5,4.9,-2.6,-3.1,2023.0,10.0,-0.0013195735046409585,-0.003413808923084849,-0.0030049595668117934,-0.004437581796392753,-0.013017757162636756,-0.002312292715367592,0.0065950435,1,-0.0013195735046409585,0.10117573480330866,0.16932729562738746
36,36,2024-04-26,13218.266,13293.176,12762.806,13196.681,BR8888.XSGE,2024,4,17,277,64,2024-04-18,85.61,71.37,940.3,18.7,322.9,17.4,1096090.0,740072.0,,372.929468,1027.153763,-38.746457,93.056343,85.61,2.8,0.5,2023-10,2.9,6.2,2.3,5.5,-0.1,1.8,2.7,3.8,-6.3,-3.5,3.7,23.3,8.5,4.9,-2.6,-3.1,2023.0,10.0,-0.010206884594694654,-0.0013195735046409585,-0.003413808923084849,-0.0030049595668117934,-0.004437581796392753,-0.013017757162636756,0.0076132994,1,-0.010206884594694654,0.090968850208614,0.1591204110326928
37,37,2024-04-30,13118.942,13408.413,13021.21,13061.984,BR8888.XSGE,2024,4,18,278,64,2024-04-25,87.61,73.04,940.3,18.7,322.9,17.4,1099243.0,794376.0,,372.929468,1027.153763,-38.746457,93.056343,87.61,2.8,0.5,2023-10,2.9,6.2,2.3,5.5,-0.1,1.8,2.7,3.8,-6.3,-3.5,3.7,23.3,8.5,4.9,-2.6,-3.1,2023.0,10.0,0.011934863800169948,-0.010206884594694654,-0.0013195735046409585,-0.003413808923084849,-0.0030049595668117934,-0.004437581796392753,0.0052613467,1,0.011934863800169948,0.10290371400878395,0.17105527483286276
