,Unnamed: 0,date_x,open,high,low,close,stkcd,year_x,month_x,week,weekly,yearmonth,date_y,中国:开工率:纯碱,中国:产量:纯碱,中国:产量:碳酸钠(纯碱):累计值,中国:产量:碳酸钠(纯碱):累计同比,中国:产量:碳酸钠(纯碱):当月值,中国:产量:碳酸钠(纯碱):当月同比,期货持仓量:纯碱,期货持仓量(活跃合约):纯碱,中国:工厂总库存:纯碱,中国:进口数量:碳酸钠(纯碱)(28362000):当月同比,中国:进口数量:碳酸钠(纯碱)(28362000):累计同比,中国:出口数量:碳酸钠(纯碱)(28362000):当月同比,中国:出口数量:碳酸钠(纯碱)(28362000):当月环比,中国:开工率:纯碱.1,中国:产量:氧化铝:累计同比,中国:产量:氧化铝:当月同比,指标名称,中国:固定资产投资完成额:累计同比,中国:固定资产投资完成额:制造业:累计同比,中国:规模以上工业增加值:金属制品业:累计同比,中国:规模以上工业增加值:金属制品业:当月同比,中国:规模以上工业增加值:通用设备制造业:当月同比,中国:规模以上工业增加值:通用设备制造业:累计同比,中国:规模以上工业增加值:专用设备制造业:当月同比,中国:规模以上工业增加值:专用设备制造业:累计同比,中国:产量:工业锅炉:当月同比,中国:产量:工业锅炉:累计同比,中国:产量:金属切削机床:累计同比,中国:产量:金属切削机床:当月同比,中国:产量:汽车:当月同比,中国:产量:汽车:累计同比,中国:PPI:全部工业品:当月同比,中国:PPI:全部工业品:累计同比,year_y,month_y,re,re1,re2,re3,re4,re5,pred,pos,reMonth,asset,asset0
106,106,2022-04-22,6174.685,6332.458,5974.026,6003.323,PG8888.XDCE,2022,4,16,172,40,2022-04-14,88.01,58.34,711.1,-1.5,243.9,-4.2,900537.0,601610.0,,65.656875,338.511452,52.941077,71.126153,88.01,-3.5,4.5,2022-03,9.3,15.6,4.9,2.1,-0.7,2.6,7.6,8.2,-6.5,-6.2,1.5,3.6,-4.9,4.9,8.3,8.7,2022.0,3.0,0.013576147743507905,-0.029415235954358576,0.09619347334591288,-0.03341153987282974,-0.07367990435830485,0.06365018702077041,-0.013335084,-1,-0.013576147743507905,0.8612329786847952,0.8867022830633096
107,107,2022-04-29,6003.419,6196.218,5715.144,6084.825,PG8888.XDCE,2022,4,17,173,40,2022-04-21,88.78,58.85,711.1,-1.5,243.9,-4.2,955997.0,675904.0,,65.656875,338.511452,52.941077,71.126153,88.78,-3.5,4.5,2022-03,9.3,15.6,4.9,2.1,-0.7,2.6,7.6,8.2,-6.5,-6.2,1.5,3.6,-4.9,4.9,8.3,8.7,2022.0,3.0,0.011423171578475833,0.013576147743507905,-0.029415235954358576,0.09619347334591288,-0.03341153987282974,-0.07367990435830485,0.022124581,1,0.011423171578475833,0.872656150263271,0.8981254546417854
108,108,2022-05-06,6186.959,6305.045,6096.99,6154.333,PG8888.XDCE,2022,5,18,174,41,2022-04-28,89.35,59.23,959.0,-2.7,247.9,-3.5,821064.0,556816.0,,38.228251,303.482821,82.491341,4.997532,89.35,-1.5,4.6,2022-04,6.8,12.2,1.5,-6.6,-15.8,-2.7,-5.5,4.3,-10.0,-7.4,-5.2,-19.0,-43.5,-7.8,8.0,8.5,2022.0,4.0,-0.0015701132844126997,0.011423171578475833,0.013576147743507905,-0.029415235954358576,0.09619347334591288,-0.03341153987282974,0.018229589,1,-0.0015701132844126997,0.8710860369788583,0.8965553413573727
109,109,2022-05-13,6160.118,6227.621,5880.564,6144.67,PG8888.XDCE,2022,5,19,175,41,2022-04-28,89.35,59.23,959.0,-2.7,247.9,-3.5,821064.0,556816.0,,38.228251,303.482821,82.491341,4.997532,89.35,-1.5,4.6,2022-04,6.8,12.2,1.5,-6.6,-15.8,-2.7,-5.5,4.3,-10.0,-7.4,-5.2,-19.0,-43.5,-7.8,8.0,8.5,2022.0,4.0,-0.03271664711042255,-0.0015701132844126997,0.011423171578475833,0.013576147743507905,-0.029415235954358576,0.09619347334591288,0.017791785,1,-0.03271664711042255,0.8383693898684358,0.8638386942469501
110,110,2022-05-20,6191.549,6292.842,5893.498,5943.637,PG8888.XDCE,2022,5,20,176,41,2022-05-12,85.43,56.63,959.0,-2.7,247.9,-3.5,896473.0,648437.0,,38.228251,303.482821,82.491341,4.997532,85.43,-1.5,4.6,2022-04,6.8,12.2,1.5,-6.6,-15.8,-2.7,-5.5,4.3,-10.0,-7.4,-5.2,-19.0,-43.5,-7.8,8.0,8.5,2022.0,4.0,0.03684259317989991,-0.03271664711042255,-0.0015701132844126997,0.011423171578475833,0.013576147743507905,-0.029415235954358576,-0.0051232744,-1,-0.03684259317989991,0.8015267966885359,0.90068128742685
111,111,2022-05-27,5955.846,6184.035,5750.583,6162.616,PG8888.XDCE,2022,5,21,177,41,2022-05-19,86.93,57.62,959.0,-2.7,247.9,-3.5,854841.0,578037.0,,38.228251,303.482821,82.491341,4.997532,86.93,-1.5,4.6,2022-04,6.8,12.2,1.5,-6.6,-15.8,-2.7,-5.5,4.3,-10.0,-7.4,-5.2,-19.0,-43.5,-7.8,8.0,8.5,2022.0,4.0,-0.055916837914288364,0.03684259317989991,-0.03271664711042255,-0.0015701132844126997,0.011423171578475833,0.013576147743507905,0.0051916665,1,-0.055916837914288364,0.7456099587742475,0.8447644495125617
112,112,2022-06-02,6141.725,6245.091,5750.922,5818.022,PG8888.XDCE,2022,6,22,178,42,2022-05-26,90.06,59.7,959.0,-2.7,247.9,-3.5,907561.0,616124.0,,38.228251,303.482821,82.491341,4.997532,90.06,-1.5,4.6,2022-05,6.2,10.6,0.6,-2.3,-6.8,-3.6,1.1,3.6,6.9,-5.4,-8.7,-18.0,-4.8,-7.2,6.4,8.1,2022.0,5.0,0.009194190052908002,-0.055916837914288364,0.03684259317989991,-0.03271664711042255,-0.0015701132844126997,0.011423171578475833,0.042928122,1,0.009194190052908002,0.7548041488271555,0.8539586395654697
113,113,2022-06-10,5958.16,6033.075,5783.812,5871.514,PG8888.XDCE,2022,6,23,179,42,2022-06-02,88.66,58.77,1211.3,-1.8,253.2,2.2,925882.0,623015.0,,223.45676,296.071002,227.668316,28.567446,88.66,-0.5,5.4,2022-05,6.2,10.6,0.6,-2.3,-6.8,-3.6,1.1,3.6,6.9,-5.4,-8.7,-18.0,-4.8,-7.2,6.4,8.1,2022.0,5.0,0.00030009295728494756,0.009194190052908002,-0.055916837914288364,0.03684259317989991,-0.03271664711042255,-0.0015701132844126997,-0.020125197,-1,-0.00030009295728494756,0.7545040558698706,0.8542587325227546
114,114,2022-06-17,5865.223,5880.139,5506.557,5873.276,PG8888.XDCE,2022,6,24,180,42,2022-06-09,91.79,60.36,1211.3,-1.8,253.2,2.2,957770.0,658283.0,,223.45676,296.071002,227.668316,28.567446,91.79,-0.5,5.4,2022-05,6.2,10.6,0.6,-2.3,-6.8,-3.6,1.1,3.6,6.9,-5.4,-8.7,-18.0,-4.8,-7.2,6.4,8.1,2022.0,5.0,-0.05839466764374768,0.00030009295728494756,0.009194190052908002,-0.055916837914288364,0.03684259317989991,-0.03271664711042255,0.008500327,1,-0.05839466764374768,0.6961093882261229,0.795864064879007
115,115,2022-06-24,5852.816,5900.88,5450.322,5530.308,PG8888.XDCE,2022,6,25,181,42,2022-06-16,90.08,59.23,1211.3,-1.8,253.2,2.2,914552.0,599910.0,,223.45676,296.071002,227.668316,28.567446,90.08,-0.5,5.4,2022-05,6.2,10.6,0.6,-2.3,-6.8,-3.6,1.1,3.6,6.9,-5.4,-8.7,-18.0,-4.8,-7.2,6.4,8.1,2022.0,5.0,0.016702143895059862,-0.05839466764374768,0.00030009295728494756,0.009194190052908002,-0.055916837914288364,0.03684259317989991,0.016050301,1,0.016702143895059862,0.7128115321211828,0.8125662087740668
