,Unnamed: 0,date_x,open,high,low,close,stkcd,year_x,month_x,week,weekly,yearmonth,date_y,中国:开工率:纯碱,中国:产量:纯碱,中国:产量:碳酸钠(纯碱):累计值,中国:产量:碳酸钠(纯碱):累计同比,中国:产量:碳酸钠(纯碱):当月值,中国:产量:碳酸钠(纯碱):当月同比,期货持仓量:纯碱,期货持仓量(活跃合约):纯碱,中国:工厂总库存:纯碱,中国:进口数量:碳酸钠(纯碱)(28362000):当月同比,中国:进口数量:碳酸钠(纯碱)(28362000):累计同比,中国:出口数量:碳酸钠(纯碱)(28362000):当月同比,中国:出口数量:碳酸钠(纯碱)(28362000):当月环比,中国:开工率:纯碱.1,中国:产量:氧化铝:累计同比,中国:产量:氧化铝:当月同比,指标名称,中国:固定资产投资完成额:累计同比,中国:固定资产投资完成额:制造业:累计同比,中国:规模以上工业增加值:金属制品业:累计同比,中国:规模以上工业增加值:金属制品业:当月同比,中国:规模以上工业增加值:通用设备制造业:当月同比,中国:规模以上工业增加值:通用设备制造业:累计同比,中国:规模以上工业增加值:专用设备制造业:当月同比,中国:规模以上工业增加值:专用设备制造业:累计同比,中国:产量:工业锅炉:当月同比,中国:产量:工业锅炉:累计同比,中国:产量:金属切削机床:累计同比,中国:产量:金属切削机床:当月同比,中国:产量:汽车:当月同比,中国:产量:汽车:累计同比,中国:PPI:全部工业品:当月同比,中国:PPI:全部工业品:累计同比,year_y,month_y,re,re1,re2,re3,re4,re5,pred,pos,reMonth,asset,asset0
20,20,2023-12-22,103797.827,107341.801,95049.084,100199.697,LC8888.GFEX,2023,12,51,259,60,2023-12-14,84.36,65.68,2957.5,9.5,291.8,7.6,876962.0,499627.0,,7807.79768,448.931626,-65.226739,18.633425,84.36,1.1,4.4,2023-10,2.9,6.2,2.3,5.5,-0.1,1.8,2.7,3.8,-6.3,-3.5,3.7,23.3,8.5,4.9,-2.6,-3.1,2023.0,10.0,0.06442188143542982,-0.03491410097916936,0.0159276180699357,-0.007617515210278314,-0.13769191504241485,-0.1015028920451555,-0.0004615711,-1,-0.06442188143542982,-0.18746245274458273,-0.6784742687735772
21,21,2023-12-29,99974.41,108659.994,99541.654,106654.75,LC8888.GFEX,2023,12,52,260,60,2023-12-21,83.11,64.7,2957.5,9.5,291.8,7.6,776336.0,468457.0,,7807.79768,448.931626,-65.226739,18.633425,83.11,1.1,4.4,2023-10,2.9,6.2,2.3,5.5,-0.1,1.8,2.7,3.8,-6.3,-3.5,3.7,23.3,8.5,4.9,-2.6,-3.1,2023.0,10.0,-0.07941332195706241,0.06442188143542982,-0.03491410097916936,0.0159276180699357,-0.007617515210278314,-0.13769191504241485,-0.0016596934,-1,0.07941332195706241,-0.10804913078752032,-0.7578875907306396
22,22,2024-01-05,105889.924,109096.993,97165.886,98184.942,LC8888.GFEX,2024,1,1,261,61,2023-12-21,83.11,64.7,2957.5,9.5,291.8,7.6,776336.0,468457.0,,7807.79768,448.931626,-65.226739,18.633425,83.11,1.1,4.4,2023-10,2.9,6.2,2.3,5.5,-0.1,1.8,2.7,3.8,-6.3,-3.5,3.7,23.3,8.5,4.9,-2.6,-3.1,2023.0,10.0,0.041244481256606624,-0.07941332195706241,0.06442188143542982,-0.03491410097916936,0.0159276180699357,-0.007617515210278314,0.07032921,1,0.041244481256606624,-0.0668046495309137,-0.716643109474033
23,23,2024-01-12,97657.031,104577.09,94959.841,102234.529,LC8888.GFEX,2024,1,2,262,61,2024-01-04,85.19,66.32,2957.5,9.5,291.8,7.6,669884.0,475649.0,,7807.79768,448.931626,-65.226739,18.633425,85.19,1.1,4.4,2023-10,2.9,6.2,2.3,5.5,-0.1,1.8,2.7,3.8,-6.3,-3.5,3.7,23.3,8.5,4.9,-2.6,-3.1,2023.0,10.0,-0.012228383230483697,0.041244481256606624,-0.07941332195706241,0.06442188143542982,-0.03491410097916936,0.0159276180699357,-0.037423145,-1,0.012228383230483697,-0.05457626630043,-0.7288714927045167
24,24,2024-01-19,101293.854,105331.548,99882.767,100984.366,LC8888.GFEX,2024,1,3,263,61,2024-01-11,88.79,69.12,2957.5,9.5,291.8,7.6,681728.0,479660.0,,7807.79768,448.931626,-65.226739,18.633425,88.79,1.1,4.4,2023-10,2.9,6.2,2.3,5.5,-0.1,1.8,2.7,3.8,-6.3,-3.5,3.7,23.3,8.5,4.9,-2.6,-3.1,2023.0,10.0,-0.006212932009693417,-0.012228383230483697,0.041244481256606624,-0.07941332195706241,0.06442188143542982,-0.03491410097916936,-0.0020817863,-1,0.006212932009693417,-0.04836333429073658,-0.7350844247142101
25,25,2024-01-26,100516.361,102981.825,98239.717,100356.957,LC8888.GFEX,2024,1,4,264,61,2024-01-18,89.62,69.77,2957.5,9.5,291.8,7.6,759411.0,523807.0,,7807.79768,448.931626,-65.226739,18.633425,89.62,1.1,4.4,2023-10,2.9,6.2,2.3,5.5,-0.1,1.8,2.7,3.8,-6.3,-3.5,3.7,23.3,8.5,4.9,-2.6,-3.1,2023.0,10.0,-0.0046421196290357125,-0.006212932009693417,-0.012228383230483697,0.041244481256606624,-0.07941332195706241,0.06442188143542982,0.00687253,1,-0.0046421196290357125,-0.053005453919772294,-0.7397265443432458
26,26,2024-02-02,100836.731,102621.18,97952.155,99891.088,LC8888.GFEX,2024,2,5,265,62,2024-01-25,87.04,67.76,2957.5,9.5,291.8,7.6,697451.0,457908.0,,7807.79768,448.931626,-65.226739,18.633425,87.04,1.1,4.4,2023-10,2.9,6.2,2.3,5.5,-0.1,1.8,2.7,3.8,-6.3,-3.5,3.7,23.3,8.5,4.9,-2.6,-3.1,2023.0,10.0,-0.03647395451333968,-0.0046421196290357125,-0.006212932009693417,-0.012228383230483697,0.041244481256606624,-0.07941332195706241,0.0026020084,1,-0.03647395451333968,-0.08947940843311197,-0.7762004988565855
27,27,2024-02-08,100060.022,101076.743,95715.137,96247.665,LC8888.GFEX,2024,2,6,266,62,2024-02-01,88.29,68.73,2957.5,9.5,291.8,7.6,726867.0,504713.0,,7485.931064,7485.931064,-57.349433,-22.440737,88.29,1.1,4.4,2023-10,2.9,6.2,2.3,5.5,-0.1,1.8,2.7,3.8,-6.3,-3.5,3.7,23.3,8.5,4.9,-2.6,-3.1,2023.0,10.0,0.0558792049656478,-0.03647395451333968,-0.0046421196290357125,-0.006212932009693417,-0.012228383230483697,0.041244481256606624,0.0003503442,1,0.0558792049656478,-0.033600203467464174,-0.7203212938909377
28,28,2024-02-23,96906.183,102975.448,92500.557,101625.908,LC8888.GFEX,2024,2,8,268,62,2024-02-01,88.29,68.73,2957.5,9.5,291.8,7.6,726867.0,504713.0,,7485.931064,7485.931064,-57.349433,-22.440737,88.29,1.1,4.4,2023-10,2.9,6.2,2.3,5.5,-0.1,1.8,2.7,3.8,-6.3,-3.5,3.7,23.3,8.5,4.9,-2.6,-3.1,2023.0,10.0,0.17299086764371152,0.0558792049656478,-0.03647395451333968,-0.0046421196290357125,-0.006212932009693417,-0.012228383230483697,0.0011122504,1,0.17299086764371152,0.13939066417624735,-0.5473304262472262
29,29,2024-03-01,102189.165,120747.325,100897.941,119206.262,LC8888.GFEX,2024,3,9,269,63,2024-02-22,89.82,71.83,2957.5,9.5,291.8,7.6,659058.0,430170.0,,7485.931064,7485.931064,-57.349433,-22.440737,89.82,1.1,4.4,2023-10,2.9,6.2,2.3,5.5,-0.1,1.8,2.7,3.8,-6.3,-3.5,3.7,23.3,8.5,4.9,-2.6,-3.1,2023.0,10.0,-0.049888931170411155,0.17299086764371152,0.0558792049656478,-0.03647395451333968,-0.0046421196290357125,-0.006212932009693417,0.18124545,1,-0.049888931170411155,0.08950173300583619,-0.5972193574176373
