,Unnamed: 0,date_x,open,high,low,close,stkcd,year_x,month_x,week,weekly,yearmonth,date_y,中国:开工率:纯碱,中国:产量:纯碱,中国:产量:碳酸钠(纯碱):累计值,中国:产量:碳酸钠(纯碱):累计同比,中国:产量:碳酸钠(纯碱):当月值,中国:产量:碳酸钠(纯碱):当月同比,期货持仓量:纯碱,期货持仓量(活跃合约):纯碱,中国:工厂总库存:纯碱,中国:进口数量:碳酸钠(纯碱)(28362000):当月同比,中国:进口数量:碳酸钠(纯碱)(28362000):累计同比,中国:出口数量:碳酸钠(纯碱)(28362000):当月同比,中国:出口数量:碳酸钠(纯碱)(28362000):当月环比,中国:开工率:纯碱.1,中国:产量:氧化铝:累计同比,中国:产量:氧化铝:当月同比,指标名称,中国:固定资产投资完成额:累计同比,中国:固定资产投资完成额:制造业:累计同比,中国:规模以上工业增加值:金属制品业:累计同比,中国:规模以上工业增加值:金属制品业:当月同比,中国:规模以上工业增加值:通用设备制造业:当月同比,中国:规模以上工业增加值:通用设备制造业:累计同比,中国:规模以上工业增加值:专用设备制造业:当月同比,中国:规模以上工业增加值:专用设备制造业:累计同比,中国:产量:工业锅炉:当月同比,中国:产量:工业锅炉:累计同比,中国:产量:金属切削机床:累计同比,中国:产量:金属切削机床:当月同比,中国:产量:汽车:当月同比,中国:产量:汽车:累计同比,中国:PPI:全部工业品:当月同比,中国:PPI:全部工业品:累计同比,year_y,month_y,re,re1,re2,re3,re4,re5,pred,pos,reMonth,asset,asset0
10,10,2018-03-02,6769.505,6965.942,6658.553,6775.788,AP8888.XZCE,2018,3,9,-43,-9,,,,,,,,,,,,,,,,,,2018-02,7.9,4.3,5.5,5.7,8.5,9.1,10.7,10.3,-6.8,4.6,6.1,11.5,0.4,-5.0,3.7,4.0,2018.0,2.0,0.014876350912986114,0.016711136666397453,0.03756774749202729,-0.03079885448317976,-0.09228925656283749,-0.034754238283047245,0.02512825,1,0.014876350912986114,0.09903081465409624,-0.13523714909510043
11,11,2018-03-09,6661.346,6972.06,6604.289,6876.587,AP8888.XZCE,2018,3,10,-42,-9,,,,,,,,,,,,,,,,,,2018-02,7.9,4.3,5.5,5.7,8.5,9.1,10.7,10.3,-6.8,4.6,6.1,11.5,0.4,-5.0,3.7,4.0,2018.0,2.0,-0.005797207248305125,0.014876350912986114,0.016711136666397453,0.03756774749202729,-0.03079885448317976,-0.09228925656283749,0.029843895,1,-0.005797207248305125,0.09323360740579112,-0.14103435634340555
12,12,2018-03-16,6911.212,6960.464,6680.004,6836.722,AP8888.XZCE,2018,3,11,-41,-9,,,,,,,,,,,,,,,,,,2018-02,7.9,4.3,5.5,5.7,8.5,9.1,10.7,10.3,-6.8,4.6,6.1,11.5,0.4,-5.0,3.7,4.0,2018.0,2.0,0.027812012833050792,-0.005797207248305125,0.014876350912986114,0.016711136666397453,0.03756774749202729,-0.03079885448317976,0.016728217,1,0.027812012833050792,0.12104562023884191,-0.11322234351035476
13,13,2018-03-23,6832.266,7056.686,6739.931,7026.865,AP8888.XZCE,2018,3,12,-40,-9,,,,,,,,,,,,,,,,,,2018-02,7.9,4.3,5.5,5.7,8.5,9.1,10.7,10.3,-6.8,4.6,6.1,11.5,0.4,-5.0,3.7,4.0,2018.0,2.0,-0.003749894156213296,0.027812012833050792,-0.005797207248305125,0.014876350912986114,0.016711136666397453,0.03756774749202729,0.021191532,1,-0.003749894156213296,0.11729572608262862,-0.11697223766656806
14,14,2018-03-30,7080.375,7169.611,6926.963,7000.515,AP8888.XZCE,2018,3,13,-39,-9,,,,,,,,,,,,,,,,,,2018-02,7.9,4.3,5.5,5.7,8.5,9.1,10.7,10.3,-6.8,4.6,6.1,11.5,0.4,-5.0,3.7,4.0,2018.0,2.0,-0.015005753148161327,-0.003749894156213296,0.027812012833050792,-0.005797207248305125,0.014876350912986114,0.016711136666397453,0.033020582,1,-0.015005753148161327,0.10228997293446729,-0.13197799081472938
15,15,2018-04-04,7011.246,7157.415,6873.013,6895.467,AP8888.XZCE,2018,4,14,-38,-8,,,,,,,,,,,,,,,,,,2018-03,7.5,3.8,4.5,2.8,6.8,8.2,11.4,10.7,-14.4,-3.1,3.1,-2.0,0.9,-2.6,3.1,3.7,2018.0,3.0,0.05718698965566804,-0.015005753148161327,-0.003749894156213296,0.027812012833050792,-0.005797207248305125,0.014876350912986114,0.03288579,1,0.05718698965566804,0.15947696259013533,-0.07479100115906134
16,16,2018-04-13,7026.45,7293.926,6917.67,7289.798,AP8888.XZCE,2018,4,15,-37,-8,,,,,,,,,,,,,,,,,,2018-03,7.5,3.8,4.5,2.8,6.8,8.2,11.4,10.7,-14.4,-3.1,3.1,-2.0,0.9,-2.6,3.1,3.7,2018.0,3.0,0.010145960148689959,0.05718698965566804,-0.015005753148161327,-0.003749894156213296,0.027812012833050792,-0.005797207248305125,0.0071717333,1,0.010145960148689959,0.1696229227388253,-0.06464504101037138
17,17,2018-04-20,7272.748,7389.271,7180.592,7363.76,AP8888.XZCE,2018,4,16,-36,-8,,,,,,,,,,,,,,,,,,2018-03,7.5,3.8,4.5,2.8,6.8,8.2,11.4,10.7,-14.4,-3.1,3.1,-2.0,0.9,-2.6,3.1,3.7,2018.0,3.0,0.11320167957673788,0.010145960148689959,0.05718698965566804,-0.015005753148161327,-0.003749894156213296,0.027812012833050792,0.012250168,1,0.11320167957673788,0.28282460231556317,0.048556638566366495
18,18,2018-04-27,7416.19,8332.127,7397.519,8197.35,AP8888.XZCE,2018,4,17,-35,-8,,,,,,,,,,,,,,,,,,2018-03,7.5,3.8,4.5,2.8,6.8,8.2,11.4,10.7,-14.4,-3.1,3.1,-2.0,0.9,-2.6,3.1,3.7,2018.0,3.0,0.004606610672961198,0.11320167957673788,0.010145960148689959,0.05718698965566804,-0.015005753148161327,-0.003749894156213296,0.04094182,1,0.004606610672961198,0.28743121298852436,0.05316324923932769
19,19,2018-05-04,8349.785,8493.984,8081.55,8235.112,AP8888.XZCE,2018,5,18,-34,-7,,,,,,,,,,,,,,,,,,2018-04,7.0,4.8,4.7,5.4,9.7,8.6,13.2,11.4,-6.4,-4.2,6.3,12.0,10.8,0.4,3.4,3.6,2018.0,4.0,0.03762389631130714,0.004606610672961198,0.11320167957673788,0.010145960148689959,0.05718698965566804,-0.015005753148161327,0.118949264,1,0.03762389631130714,0.3250551092998315,0.09078714555063483
