,re,re1,re2,re3,re4,re5,中国:产量:纯碱,re期货持仓量:纯碱,re期货持仓量(活跃合约):纯碱,期货持仓量:纯碱,期货持仓量(活跃合约):纯碱,中国:开工率:纯碱,中国:固定资产投资完成额:累计同比,中国:固定资产投资完成额:制造业:累计同比,中国:规模以上工业增加值:金属制品业:累计同比,中国:规模以上工业增加值:金属制品业:当月同比,中国:规模以上工业增加值:通用设备制造业:当月同比,中国:规模以上工业增加值:通用设备制造业:累计同比,中国:规模以上工业增加值:专用设备制造业:当月同比,中国:规模以上工业增加值:专用设备制造业:累计同比,中国:产量:工业锅炉:当月同比,中国:产量:工业锅炉:累计同比,中国:产量:金属切削机床:累计同比,中国:产量:金属切削机床:当月同比,中国:产量:汽车:当月同比,中国:产量:汽车:累计同比,中国:PPI:全部工业品:当月同比,中国:PPI:全部工业品:累计同比,year_x,month_x,weekly,pred,pos,reMonth,asset,asset0
564,0.052464020729298344,-0.04634386044208816,-0.013083831843281546,-0.036440083894339836,0.024410457908638605,0.03085900487555504,56.61,-0.27043695816605573,-0.33876656889317935,25078.0,17809.0,80.83,-16.1,-25.2,-15.0,-1.6,-5.4,-17.2,-2.2,-13.5,-16.2,-21.3,-29.4,-21.7,-43.0,-44.6,-1.5,-0.6,2020,4,66,-0.0073330076,-1,-0.052464020729298344,-0.06870015801244012,-0.06762199547558934
565,0.0011942606753156948,0.052464020729298344,-0.04634386044208816,-0.013083831843281546,-0.036440083894339836,0.024410457908638605,57.37,-0.09099609219235982,-0.1291481835027234,22796.0,15509.0,81.91,-16.1,-25.2,-15.0,-1.6,-5.4,-17.2,-2.2,-13.5,-16.2,-21.3,-29.4,-21.7,-43.0,-44.6,-1.5,-0.6,2020,4,67,-0.015351304,-1,-0.0011942606753156948,-0.06989441868775581,-0.06642773480027364
566,-0.014056882688074257,0.0011942606753156948,0.052464020729298344,-0.04634386044208816,-0.013083831843281546,-0.036440083894339836,57.77,-0.08106685383400591,-0.06995937842543043,20948.0,14424.0,82.48,-16.1,-25.2,-15.0,-1.6,-5.4,-17.2,-2.2,-13.5,-16.2,-21.3,-29.4,-21.7,-43.0,-44.6,-1.5,-0.6,2020,4,68,0.009675418,1,-0.014056882688074257,-0.08395130137583007,-0.0804846174883479
567,0.004499618528871929,-0.014056882688074257,0.0011942606753156948,0.052464020729298344,-0.04634386044208816,-0.013083831843281546,54.57,0.17252243650945198,0.023086522462562487,24562.0,14757.0,77.69,-16.1,-25.2,-15.0,-1.6,-5.4,-17.2,-2.2,-13.5,-16.2,-21.3,-29.4,-21.7,-43.0,-44.6,-1.5,-0.6,2020,4,69,0.00980429,1,0.004499618528871929,-0.07945168284695814,-0.07598499895947597
568,0.024364846735567713,0.004499618528871929,-0.014056882688074257,0.0011942606753156948,0.052464020729298344,-0.04634386044208816,54.37,0.4082729419428386,0.5087754963746018,34590.0,22265.0,77.39,-16.1,-25.2,-15.0,-1.6,-5.4,-17.2,-2.2,-13.5,-16.2,-21.3,-29.4,-21.7,-43.0,-44.6,-1.5,-0.6,2020,4,70,0.007006161,1,0.024364846735567713,-0.055086836111390425,-0.051620152223908256
569,0.0034803660626390176,0.024364846735567713,0.004499618528871929,-0.014056882688074257,0.0011942606753156948,0.052464020729298344,54.31,-0.2887250650477017,-0.1910172917134516,24603.0,18012.0,77.3,-10.3,-18.8,-7.3,8.9,7.5,-9.0,14.3,-4.2,-5.8,-16.4,-19.9,11.4,5.1,-32.3,-3.1,-1.2,2020,5,71,0.02937598,1,0.0034803660626390176,-0.05160647004875141,-0.04813978616126924
570,0.011566700297386268,0.0034803660626390176,0.024364846735567713,0.004499618528871929,-0.014056882688074257,0.0011942606753156948,51.39,-0.05137584847376331,0.017710415278703096,23339.0,18331.0,73.14,-10.3,-18.8,-7.3,8.9,7.5,-9.0,14.3,-4.2,-5.8,-16.4,-19.9,11.4,5.1,-32.3,-3.1,-1.2,2020,5,72,0.01823039,1,0.011566700297386268,-0.04003976975136514,-0.03657308586388297
571,0.016114479468980702,0.011566700297386268,0.0034803660626390176,0.024364846735567713,0.004499618528871929,-0.014056882688074257,49.15,0.822614507905223,1.006546287709345,42538.0,36782.0,69.96,-10.3,-18.8,-7.3,8.9,7.5,-9.0,14.3,-4.2,-5.8,-16.4,-19.9,11.4,5.1,-32.3,-3.1,-1.2,2020,5,73,0.02135542,1,0.016114479468980702,-0.023925290282384437,-0.020458606394902268
572,0.008830432839957325,0.016114479468980702,0.011566700297386268,0.0034803660626390176,0.024364846735567713,0.004499618528871929,48.61,0.19561333396022373,0.23413626230221296,50859.0,45394.0,69.19,-10.3,-18.8,-7.3,8.9,7.5,-9.0,14.3,-4.2,-5.8,-16.4,-19.9,11.4,5.1,-32.3,-3.1,-1.2,2020,5,74,0.020316957,1,0.008830432839957325,-0.015094857442427112,-0.011628173554944943
573,0.0050997839887021446,0.008830432839957325,0.016114479468980702,0.011566700297386268,0.0034803660626390176,0.024364846735567713,46.56,0.1541713364399615,0.1778208573820328,58700.0,53466.0,66.28,-6.3,-14.8,-4.7,3.6,7.3,-4.9,16.4,1.0,-9.8,-18.9,-14.8,17.1,19.0,-23.6,-3.7,-1.7,2020,6,75,0.022064144,1,0.0050997839887021446,-0.009995073453724967,-0.006528389566242798
574,0.0060187990904727595,0.0050997839887021446,0.008830432839957325,0.016114479468980702,0.011566700297386268,0.0034803660626390176,44.15,0.22809199318568996,0.23390565967156696,72089.0,65972.0,62.85,-6.3,-14.8,-4.7,3.6,7.3,-4.9,16.4,1.0,-9.8,-18.9,-14.8,17.1,19.0,-23.6,-3.7,-1.7,2020,6,76,0.019838428,1,0.0060187990904727595,-0.003976274363252208,-0.0005095904757700387
575,-0.007406616803153576,0.0060187990904727595,0.0050997839887021446,0.008830432839957325,0.016114479468980702,0.011566700297386268,43.63,0.05673542426722533,0.03784939065057902,76179.0,68469.0,62.1,-6.3,-14.8,-4.7,3.6,7.3,-4.9,16.4,1.0,-9.8,-18.9,-14.8,17.1,19.0,-23.6,-3.7,-1.7,2020,6,77,0.01665525,1,-0.007406616803153576,-0.011382891166405784,-0.007916207278923615
576,-0.0019452791440660588,-0.007406616803153576,0.0060187990904727595,0.0050997839887021446,0.008830432839957325,0.016114479468980702,48.47,0.11147429081505411,0.0973579284055559,84671.0,75135.0,68.99,-6.3,-14.8,-4.7,3.6,7.3,-4.9,16.4,1.0,-9.8,-18.9,-14.8,17.1,19.0,-23.6,-3.7,-1.7,2020,6,78,0.011352666,1,-0.0019452791440660588,-0.013328170310471843,-0.009861486422989674
577,0.01840297657925083,-0.0019452791440660588,-0.007406616803153576,0.0060187990904727595,0.0050997839887021446,0.008830432839957325,50.77,0.008019274604055715,0.01086045118786183,85350.0,75951.0,72.26,-3.1,-11.7,-3.1,2.6,7.4,-2.3,9.6,2.9,-18.2,-25.6,-7.7,15.4,20.4,-16.5,-3.0,-1.9,2020,7,79,0.008662588,1,0.01840297657925083,0.005074806268778986,0.008541490156261156
578,0.008571795207873212,0.01840297657925083,-0.0019452791440660588,-0.007406616803153576,0.0060187990904727595,0.0050997839887021446,51.91,0.15760984182776805,0.17141314795065243,98802.0,88970.0,73.88,-3.1,-11.7,-3.1,2.6,7.4,-2.3,9.6,2.9,-18.2,-25.6,-7.7,15.4,20.4,-16.5,-3.0,-1.9,2020,7,80,0.023357902,1,0.008571795207873212,0.013646601476652198,0.017113285364134367
579,0.0034197385828897975,0.008571795207873212,0.01840297657925083,-0.0019452791440660588,-0.007406616803153576,0.0060187990904727595,48.74,0.5045140786623752,0.5018320782286163,148649.0,133618.0,69.37,-3.1,-11.7,-3.1,2.6,7.4,-2.3,9.6,2.9,-18.2,-25.6,-7.7,15.4,20.4,-16.5,-3.0,-1.9,2020,7,81,0.017031457,1,0.0034197385828897975,0.017066340059541996,0.020533023947024165
580,0.007036368099119006,0.0034197385828897975,0.008571795207873212,0.01840297657925083,-0.0019452791440660588,-0.007406616803153576,50.03,-0.012963423904634452,-0.04628867368168954,146722.0,127433.0,71.21,-3.1,-11.7,-3.1,2.6,7.4,-2.3,9.6,2.9,-18.2,-25.6,-7.7,15.4,20.4,-16.5,-3.0,-1.9,2020,7,82,0.019423041,1,0.007036368099119006,0.024102708158661,0.02756939204614317
581,0.016946968162995013,0.007036368099119006,0.0034197385828897975,0.008571795207873212,0.01840297657925083,-0.0019452791440660588,54.85,0.25592617330734324,0.2792447796096773,184272.0,163018.0,78.07,-3.1,-11.7,-3.1,2.6,7.4,-2.3,9.6,2.9,-18.2,-25.6,-7.7,15.4,20.4,-16.5,-3.0,-1.9,2020,7,83,0.016354436,1,0.016946968162995013,0.041049676321656015,0.044516360209138184
582,-0.006868643912764649,0.016946968162995013,0.007036368099119006,0.0034197385828897975,0.008571795207873212,0.01840297657925083,55.49,-0.060464964834592294,-0.07604068262400476,173130.0,150622.0,78.27,-1.6,-10.2,-1.2,7.8,9.6,-0.3,10.2,4.1,-17.3,-24.8,-9.1,14.7,26.8,-9.7,-2.4,-2.0,2020,8,84,0.018511102,1,-0.006868643912764649,0.034181032408891365,0.037647716296373535
583,-0.0002530786564727272,-0.006868643912764649,0.016946968162995013,0.007036368099119006,0.0034197385828897975,0.008571795207873212,54.84,0.03238029226592731,-0.14613403088526244,178736.0,128611.0,77.37,-1.6,-10.2,-1.2,7.8,9.6,-0.3,10.2,4.1,-17.3,-24.8,-9.1,14.7,26.8,-9.7,-2.4,-2.0,2020,8,85,0.01408401,1,-0.0002530786564727272,0.03392795375241864,0.03739463763990081
584,-0.0024091283051747014,-0.0002530786564727272,-0.006868643912764649,0.016946968162995013,0.007036368099119006,0.0034197385828897975,54.84,-0.0045206337839047706,-0.2615794916453491,177928.0,94969.0,75.29,-1.6,-10.2,-1.2,7.8,9.6,-0.3,10.2,4.1,-17.3,-24.8,-9.1,14.7,26.8,-9.7,-2.4,-2.0,2020,8,86,0.02200625,1,-0.0024091283051747014,0.03151882544724394,0.034985509334726106
585,0.0045303663025331176,-0.0024091283051747014,-0.0002530786564727272,-0.006868643912764649,0.016946968162995013,0.007036368099119006,51.42,-0.07556989344004317,-0.2449220271878192,164482.0,71709.0,72.53,-1.6,-10.2,-1.2,7.8,9.6,-0.3,10.2,4.1,-17.3,-24.8,-9.1,14.7,26.8,-9.7,-2.4,-2.0,2020,8,87,0.007027919,1,0.0045303663025331176,0.036049191749777054,0.039515875637259223
586,-0.022849713789022008,0.0045303663025331176,-0.0024091283051747014,-0.0002530786564727272,-0.006868643912764649,0.016946968162995013,49.82,0.049099597524349115,0.646111366774045,172558.0,118041.0,70.28,-0.3,-8.1,0.2,9.9,10.9,1.2,8.0,4.6,-17.4,-23.3,-6.7,11.8,7.6,-9.0,-2.0,-2.0,2020,9,88,0.0107505275,1,-0.022849713789022008,0.013199477960755046,0.016666161848237215
587,-0.02005685730452733,-0.022849713789022008,0.0045303663025331176,-0.0024091283051747014,-0.0002530786564727272,-0.006868643912764649,50.17,0.28614147127342693,0.37759761438822115,221934.0,162613.0,70.77,-0.3,-8.1,0.2,9.9,10.9,1.2,8.0,4.6,-17.4,-23.3,-6.7,11.8,7.6,-9.0,-2.0,-2.0,2020,9,89,0.009079662,1,-0.02005685730452733,-0.006857379343772285,-0.003390695456290116
588,-0.02240752464502127,-0.02005685730452733,-0.022849713789022008,0.0045303663025331176,-0.0024091283051747014,-0.0002530786564727272,47.67,0.1901736552308344,0.2550226611648516,264140.0,204083.0,67.24,-0.3,-8.1,0.2,9.9,10.9,1.2,8.0,4.6,-17.4,-23.3,-6.7,11.8,7.6,-9.0,-2.0,-2.0,2020,9,90,-0.0061232178,-1,0.02240752464502127,0.015550145301248985,-0.025798220101311387
589,0.008991452611910589,-0.02240752464502127,-0.02005685730452733,-0.022849713789022008,0.0045303663025331176,-0.0024091283051747014,51.05,-0.07737942000454301,-0.05780981267425511,243701.0,192285.0,72.01,-0.3,-8.1,0.2,9.9,10.9,1.2,8.0,4.6,-17.4,-23.3,-6.7,11.8,7.6,-9.0,-2.0,-2.0,2020,9,91,-0.011189388,-1,-0.008991452611910589,0.006558692689338397,-0.016806767489400798
590,0.020132934979786077,0.008991452611910589,-0.02240752464502127,-0.02005685730452733,-0.022849713789022008,0.0045303663025331176,56.38,-0.19743045781510948,-0.20567386951660294,195587.0,152737.0,76.21,-0.3,-8.1,0.2,9.9,10.9,1.2,8.0,4.6,-17.4,-23.3,-6.7,11.8,7.6,-9.0,-2.0,-2.0,2020,9,92,-0.0010732333,-1,-0.020132934979786077,-0.01357424229044768,0.003326167490385279
591,-0.006248698475892711,0.020132934979786077,0.008991452611910589,-0.02240752464502127,-0.02005685730452733,-0.022849713789022008,55.17,0.0490472270651936,0.02057130885116254,205180.0,155879.0,77.83,0.8,-6.5,1.8,12.6,12.5,2.6,8.0,5.1,-9.0,-20.0,-2.7,20.6,13.8,-6.1,-2.1,-2.0,2020,10,93,0.024682095,1,-0.006248698475892711,-0.01982294076634039,-0.002922530985507432
593,0.020773502863607574,-0.005487624667511626,-0.006248698475892711,0.020132934979786077,0.008991452611910589,-0.02240752464502127,55.7,-0.3423969197777561,-0.3130633375887708,134927.0,107079.0,78.57,0.8,-6.5,1.8,12.6,12.5,2.6,8.0,5.1,-9.0,-20.0,-2.7,20.6,13.8,-6.1,-2.1,-2.0,2020,10,95,0.027033007,1,0.020773502863607574,0.0009505620972671824,0.01785097187810014
594,0.018912649443127982,0.020773502863607574,-0.005487624667511626,-0.006248698475892711,0.020132934979786077,0.008991452611910589,57.21,0.3573043201138393,0.4086422174282538,183137.0,150836.0,81.68,0.8,-6.5,1.8,12.6,12.5,2.6,8.0,5.1,-9.0,-20.0,-2.7,20.6,13.8,-6.1,-2.1,-2.0,2020,10,96,0.021301705,1,0.018912649443127982,0.019863211540395165,0.036763621321228124
595,0.013337038963191272,0.018912649443127982,0.020773502863607574,-0.005487624667511626,-0.006248698475892711,0.020132934979786077,56.73,-0.09796491151433084,-0.11321567795486487,165196.0,133759.0,80.99,1.8,-5.3,3.1,14.1,13.1,3.7,8.0,5.4,-7.1,-18.1,0.6,29.0,11.1,-4.1,-2.1,-2.0,2020,11,97,0.035091396,1,0.013337038963191272,0.03320025050358644,0.050100660284419396
596,0.031192593322233675,0.013337038963191272,0.018912649443127982,0.020773502863607574,-0.005487624667511626,-0.006248698475892711,54.73,0.04078791254025527,0.0694308420367975,171934.0,143046.0,78.14,1.8,-5.3,3.1,14.1,13.1,3.7,8.0,5.4,-7.1,-18.1,0.6,29.0,11.1,-4.1,-2.1,-2.0,2020,11,98,0.02745638,1,0.031192593322233675,0.06439284382582011,0.08129325360665307
597,-0.009793960952891867,0.031192593322233675,0.013337038963191272,0.018912649443127982,0.020773502863607574,-0.005487624667511626,53.91,0.26638128584224186,0.2692420619940439,217734.0,181560.0,76.97,1.8,-5.3,3.1,14.1,13.1,3.7,8.0,5.4,-7.1,-18.1,0.6,29.0,11.1,-4.1,-2.1,-2.0,2020,11,99,0.029557575,1,-0.009793960952891867,0.054598882872928245,0.0714992926537612
598,-0.00144492099997795,-0.009793960952891867,0.031192593322233675,0.013337038963191272,0.018912649443127982,0.020773502863607574,54.6,0.21992890407561516,0.25917602996254674,265620.0,228616.0,77.95,1.8,-5.3,3.1,14.1,13.1,3.7,8.0,5.4,-7.1,-18.1,0.6,29.0,11.1,-4.1,-2.1,-2.0,2020,11,100,0.036208153,1,-0.00144492099997795,0.053153961872950295,0.07005437165378325
599,0.05173047718840684,-0.00144492099997795,-0.009793960952891867,0.031192593322233675,0.013337038963191272,0.018912649443127982,56.19,0.16211881635419023,0.13230482555901601,308682.0,258863.0,80.22,2.6,-3.5,4.3,13.8,10.2,4.4,10.5,6.0,50.9,21.0,4.1,25.7,8.1,-2.7,-1.5,-2.0,2020,12,101,0.016267993,1,0.05173047718840684,0.10488443906135714,0.1217848488421901
600,0.06664611697478828,0.05173047718840684,-0.00144492099997795,-0.009793960952891867,0.031192593322233675,0.013337038963191272,55.5,0.17236184811553645,0.13947532092265025,361887.0,294968.0,79.25,2.6,-3.5,4.3,13.8,10.2,4.4,10.5,6.0,50.9,21.0,4.1,25.7,8.1,-2.7,-1.5,-2.0,2020,12,102,0.057680354,1,0.06664611697478828,0.17153055603614542,0.18843096581697838
601,0.002076518282807971,0.06664611697478828,0.05173047718840684,-0.00144492099997795,-0.009793960952891867,0.031192593322233675,55.0,0.1090367987797296,0.03241029535407236,401346.0,304528.0,78.52,2.6,-3.5,4.3,13.8,10.2,4.4,10.5,6.0,50.9,21.0,4.1,25.7,8.1,-2.7,-1.5,-2.0,2020,12,103,0.070485465,1,0.002076518282807971,0.1736070743189534,0.19050748409978635
602,0.011248242172615663,0.002076518282807971,0.06664611697478828,0.05173047718840684,-0.00144492099997795,-0.009793960952891867,52.65,-0.22864560753065932,-0.3985413492355383,309580.0,183161.0,75.17,2.6,-3.5,4.3,13.8,10.2,4.4,10.5,6.0,50.9,21.0,4.1,25.7,8.1,-2.7,-1.5,-2.0,2020,12,104,0.06251399,1,0.011248242172615663,0.18485531649156905,0.20175572627240201
603,0.02252456032612571,0.011248242172615663,0.002076518282807971,0.06664611697478828,0.05173047718840684,-0.00144492099997795,46.95,-0.15560113702435563,-0.15913322159193277,261409.0,154014.0,66.26,2.6,-3.5,4.3,13.8,10.2,4.4,10.5,6.0,50.9,21.0,4.1,25.7,8.1,-2.7,-1.5,-2.0,2020,12,105,0.071914464,1,0.02252456032612571,0.20737987681769476,0.22428028659852772
605,-0.014944714711699447,-0.02728710080210328,0.02252456032612571,0.011248242172615663,0.002076518282807971,0.06664611697478828,49.38,-0.11129303122692791,0.14118197047021708,232316.0,175758.0,69.54,2.9,-2.2,5.2,13.0,11.1,5.1,8.7,6.3,13.4,-1.2,5.9,32.4,6.5,-1.4,-0.4,-1.8,2021,1,106,0.027139597,1,-0.014944714711699447,0.19243516210599532,0.20933557188682828
606,-0.005349155111704529,-0.014944714711699447,-0.02728710080210328,0.02252456032612571,0.011248242172615663,0.002076518282807971,51.6,0.09515487525611666,0.14341879174774408,254422.0,200965.0,72.66,2.9,-2.2,5.2,13.0,11.1,5.1,8.7,6.3,13.4,-1.2,5.9,32.4,6.5,-1.4,-0.4,-1.8,2021,1,107,0.010681186,1,-0.005349155111704529,0.1870860069942908,0.20398641677512375
607,0.0029122578318934167,-0.005349155111704529,-0.014944714711699447,-0.02728710080210328,0.02252456032612571,0.011248242172615663,53.19,-0.08781866348035938,-0.10744657029831062,232079.0,179372.0,74.89,2.9,-2.2,5.2,13.0,11.1,5.1,8.7,6.3,13.4,-1.2,5.9,32.4,6.5,-1.4,-0.4,-1.8,2021,1,108,0.0052590203,1,0.0029122578318934167,0.1899982648261842,0.20689867460701716
608,0.02801101803895678,0.0029122578318934167,-0.005349155111704529,-0.014944714711699447,-0.02728710080210328,0.02252456032612571,52.56,0.00932871996173712,-0.01172423789666166,234244.0,177269.0,74.42,2.9,-2.2,5.2,13.0,11.1,5.1,8.7,6.3,13.4,-1.2,5.9,32.4,6.5,-1.4,0.3,0.3,2021,2,109,0.007896755,1,0.02801101803895678,0.21800928286514099,0.23490969264597394
609,0.026930887010784943,0.02801101803895678,0.0029122578318934167,-0.005349155111704529,-0.014944714711699447,-0.02728710080210328,54.92,0.02114461843206228,0.021504041879854885,239197.0,181081.0,77.77,2.9,-2.2,5.2,13.0,11.1,5.1,8.7,6.3,13.4,-1.2,5.9,32.4,6.5,-1.4,0.3,0.3,2021,2,110,0.033225194,1,0.026930887010784943,0.24494016987592593,0.2618405796567589
610,0.033601533766370206,0.026930887010784943,0.02801101803895678,0.0029122578318934167,-0.005349155111704529,-0.014944714711699447,54.92,0.11073717479734269,0.09366526582026835,265685.0,198042.0,80.82,2.9,-2.2,5.2,13.0,11.1,5.1,8.7,6.3,13.4,-1.2,5.9,32.4,6.5,-1.4,0.3,0.3,2021,2,111,0.032801386,1,0.033601533766370206,0.27854170364229613,0.2954421134231291
612,0.004572307021276201,0.004563316826409203,0.033601533766370206,0.026930887010784943,0.02801101803895678,0.0029122578318934167,58.48,0.15170220373750865,0.19409519192898483,305990.0,236481.0,82.82,35.0,37.3,59.5,13.0,11.1,62.4,8.7,59.2,13.4,59.0,85.4,32.4,6.5,89.9,1.7,1.0,2021,3,113,0.045183517,1,0.004572307021276201,0.28311401066357234,0.3000144204444053
613,0.002846467615418291,0.004572307021276201,0.004563316826409203,0.033601533766370206,0.026930887010784943,0.02801101803895678,58.51,0.11728487859080361,-0.0031207581158739783,341878.0,235743.0,82.86,35.0,37.3,59.5,13.0,11.1,62.4,8.7,59.2,13.4,59.0,85.4,32.4,6.5,89.9,1.7,1.0,2021,3,114,0.031995144,1,0.002846467615418291,0.2859604782789906,0.3028608880598236
614,0.035183365100898145,0.002846467615418291,0.004572307021276201,0.004563316826409203,0.033601533766370206,0.026930887010784943,57.45,0.47168873106780773,0.43809996479216773,503138.0,339022.0,81.35,35.0,37.3,59.5,13.0,11.1,62.4,8.7,59.2,13.4,59.0,85.4,32.4,6.5,89.9,1.7,1.0,2021,3,115,0.01947007,1,0.035183365100898145,0.32114384337988877,0.33804425316072173
615,0.05091390101744553,0.035183365100898145,0.002846467615418291,0.004572307021276201,0.004563316826409203,0.033601533766370206,58.5,0.11385743076452193,0.025346437694308888,560424.0,347615.0,82.5,35.0,37.3,59.5,13.0,11.1,62.4,8.7,59.2,13.4,59.0,85.4,32.4,6.5,89.9,1.7,1.0,2021,3,116,0.018667595,1,0.05091390101744553,0.3720577443973343,0.38895815417816726
616,-0.011935360211629109,0.05091390101744553,0.035183365100898145,0.002846467615418291,0.004572307021276201,0.004563316826409203,59.82,0.017900732302685185,-0.05830013089193509,570456.0,327349.0,84.35,25.6,29.8,40.2,22.5,20.2,39.9,17.9,37.2,62.3,63.2,67.4,42.9,69.8,81.7,4.4,2.1,2021,4,117,0.05634227,1,-0.011935360211629109,0.3601223841857052,0.37702279396653815
617,0.008711954059072768,-0.011935360211629109,0.05091390101744553,0.035183365100898145,0.002846467615418291,0.004572307021276201,58.43,-0.12801863772140187,-0.18597887881129926,497427.0,266469.0,82.23,25.6,29.8,40.2,22.5,20.2,39.9,17.9,37.2,62.3,63.2,67.4,42.9,69.8,81.7,4.4,2.1,2021,4,118,0.042602457,1,0.008711954059072768,0.36883433824477796,0.3857347480256109
618,0.03451161299452776,0.008711954059072768,-0.011935360211629109,0.05091390101744553,0.035183365100898145,0.002846467615418291,59.3,-0.10261606225637132,-0.27064311420840703,446383.0,194351.0,83.63,25.6,29.8,40.2,22.5,20.2,39.9,17.9,37.2,62.3,63.2,67.4,42.9,69.8,81.7,4.4,2.1,2021,4,119,0.056423247,1,0.03451161299452776,0.4033459512393057,0.4202463610201387
619,0.018106960846362652,0.03451161299452776,0.008711954059072768,-0.011935360211629109,0.05091390101744553,0.035183365100898145,58.54,-0.04232240027061962,0.46081059526320933,427491.0,283910.0,82.55,25.6,29.8,40.2,22.5,20.2,39.9,17.9,37.2,62.3,63.2,67.4,42.9,69.8,81.7,4.4,2.1,2021,4,120,0.037098482,1,0.018106960846362652,0.4214529120856684,0.43835332186650133
620,0.0530351405637417,0.018106960846362652,0.03451161299452776,0.008711954059072768,-0.011935360211629109,0.05091390101744553,59.94,0.05166190633253098,0.2561551195801486,449576.0,356635.0,84.52,25.6,29.8,40.2,22.5,20.2,39.9,17.9,37.2,62.3,63.2,67.4,42.9,69.8,81.7,4.4,2.1,2021,4,121,0.027425246,1,0.0530351405637417,0.4744880526494101,0.49138846243024303
621,-0.006238659889970188,0.0530351405637417,0.018106960846362652,0.03451161299452776,0.008711954059072768,-0.011935360211629109,59.85,-0.05301662010427599,-0.024422729120809783,425741.0,347925.0,84.4,19.9,23.8,33.9,21.0,14.9,31.6,10.2,28.2,19.1,32.2,57.7,37.2,6.8,53.4,6.8,3.3,2021,5,122,0.040204566,1,-0.006238659889970188,0.4682493927594399,0.48514980254027285
622,-0.09451385570165927,-0.006238659889970188,0.0530351405637417,0.018106960846362652,0.03451161299452776,0.008711954059072768,59.59,0.0023206597438347742,-0.004440612200905414,426729.0,346380.0,83.98,19.9,23.8,33.9,21.0,14.9,31.6,10.2,28.2,19.1,32.2,57.7,37.2,6.8,53.4,6.8,3.3,2021,5,123,0.057915103,1,-0.09451385570165927,0.3737355370577806,0.3906359468386136
623,-0.03518170211013327,-0.09451385570165927,-0.006238659889970188,0.0530351405637417,0.018106960846362652,0.03451161299452776,56.36,0.009012745794169108,-0.01994341474680983,430575.0,339472.0,79.91,19.9,23.8,33.9,21.0,14.9,31.6,10.2,28.2,19.1,32.2,57.7,37.2,6.8,53.4,6.8,3.3,2021,5,124,-0.05334151,-1,0.03518170211013327,0.4089172391679139,0.3554542447284803
624,0.04505962985338696,-0.03518170211013327,-0.09451385570165927,-0.006238659889970188,0.0530351405637417,0.018106960846362652,57.29,0.32428496777564875,0.36763267662723287,570204.0,464273.0,81.23,19.9,23.8,33.9,21.0,14.9,31.6,10.2,28.2,19.1,32.2,57.7,37.2,6.8,53.4,6.8,3.3,2021,5,125,-0.026052242,-1,-0.04505962985338696,0.36385760931452693,0.40051387458186727
625,0.031685590307900524,0.04505962985338696,-0.03518170211013327,-0.09451385570165927,-0.006238659889970188,0.0530351405637417,56.77,-0.05767234182853853,-0.09004615818710116,537319.0,422467.0,80.49,15.4,20.4,30.5,19.2,13.8,27.2,5.9,22.6,11.9,27.4,48.8,31.8,-4.0,38.4,9.0,4.4,2021,6,126,-0.05652224,-1,-0.031685590307900524,0.3321720190066264,0.4321994648897678
626,-0.049132073934917475,0.031685590307900524,0.04505962985338696,-0.03518170211013327,-0.09451385570165927,-0.006238659889970188,56.29,-0.015467534183604137,-0.09705136732573194,529008.0,381466.0,79.33,15.4,20.4,30.5,19.2,13.8,27.2,5.9,22.6,11.9,27.4,48.8,31.8,-4.0,38.4,9.0,4.4,2021,6,127,0.040073227,1,-0.049132073934917475,0.28303994507170893,0.3830673909548503
627,0.0012539368939008533,-0.049132073934917475,0.031685590307900524,0.04505962985338696,-0.03518170211013327,-0.09451385570165927,55.8,-0.07147907025980704,-0.05702998432363571,491195.0,359711.0,78.64,15.4,20.4,30.5,19.2,13.8,27.2,5.9,22.6,11.9,27.4,48.8,31.8,-4.0,38.4,9.0,4.4,2021,6,128,-0.0049486523,-1,-0.0012539368939008533,0.2817860081778081,0.38432132784875117
628,0.011819654470417662,0.0012539368939008533,-0.049132073934917475,0.031685590307900524,0.04505962985338696,-0.03518170211013327,55.77,0.09418051893850721,0.11050815793790014,537456.0,399462.0,78.6,15.4,20.4,30.5,19.2,13.8,27.2,5.9,22.6,11.9,27.4,48.8,31.8,-4.0,38.4,9.0,4.4,2021,6,129,0.010123997,1,0.011819654470417662,0.29360566264822574,0.39614098231916883
629,0.060076037441345154,0.011819654470417662,0.0012539368939008533,-0.049132073934917475,0.031685590307900524,0.04505962985338696,55.46,-0.08578562710249771,-0.12463763762260238,491350.0,349674.0,78.16,12.6,19.2,28.2,19.7,13.9,24.3,10.5,20.1,0.6,22.0,45.6,29.5,-13.1,26.4,8.8,5.1,2021,7,130,0.009348671,1,0.060076037441345154,0.3536817000895709,0.456217019760514
630,0.023732924835952574,0.060076037441345154,0.011819654470417662,0.0012539368939008533,-0.049132073934917475,0.031685590307900524,56.05,0.05310267629998977,0.007243890023278743,517442.0,352207.0,78.99,12.6,19.2,28.2,19.7,13.9,24.3,10.5,20.1,0.6,22.0,45.6,29.5,-13.1,26.4,8.8,5.1,2021,7,131,0.06551559,1,0.023732924835952574,0.37741462492552347,0.47994994459646656
