,Unnamed: 0,date_x,open,high,low,close,stkcd,year_x,month_x,week,weekly,yearmonth,date_y,中国:开工率:纯碱,中国:产量:纯碱,中国:产量:碳酸钠(纯碱):累计值,中国:产量:碳酸钠(纯碱):累计同比,中国:产量:碳酸钠(纯碱):当月值,中国:产量:碳酸钠(纯碱):当月同比,期货持仓量:纯碱,期货持仓量(活跃合约):纯碱,中国:工厂总库存:纯碱,中国:进口数量:碳酸钠(纯碱)(28362000):当月同比,中国:进口数量:碳酸钠(纯碱)(28362000):累计同比,中国:出口数量:碳酸钠(纯碱)(28362000):当月同比,中国:出口数量:碳酸钠(纯碱)(28362000):当月环比,中国:开工率:纯碱.1,中国:产量:氧化铝:累计同比,中国:产量:氧化铝:当月同比,指标名称,中国:固定资产投资完成额:累计同比,中国:固定资产投资完成额:制造业:累计同比,中国:规模以上工业增加值:金属制品业:累计同比,中国:规模以上工业增加值:金属制品业:当月同比,中国:规模以上工业增加值:通用设备制造业:当月同比,中国:规模以上工业增加值:通用设备制造业:累计同比,中国:规模以上工业增加值:专用设备制造业:当月同比,中国:规模以上工业增加值:专用设备制造业:累计同比,中国:产量:工业锅炉:当月同比,中国:产量:工业锅炉:累计同比,中国:产量:金属切削机床:累计同比,中国:产量:金属切削机床:当月同比,中国:产量:汽车:当月同比,中国:产量:汽车:累计同比,中国:PPI:全部工业品:当月同比,中国:PPI:全部工业品:累计同比,year_y,month_y,re,re1,re2,re3,re4,re5,pred,pos,reMonth,asset,asset0
10,10,2022-10-14,6039.929,6352.402,5807.544,6333.503,IM8888.CCFX,2022,10,41,197,46,2022-09-22,83.05,54.61,1692.39372,-0.8,225.15599,1.0,858857.0,526452.0,,-83.450836,-17.771052,413.807517,12.557453,83.05,3.1,8.8,2022-09,5.9,10.1,-0.1,1.3,2.3,-1.4,4.9,4.4,16.4,4.6,-11.1,-12.0,25.4,8.1,0.9,5.9,2022.0,9.0,-0.0012081781598587416,0.050814013390883206,-0.034432892017857375,-0.015327470364803197,-0.07034335927698576,0.02731085505625641,0.0024111979,1,-0.0012081781598587416,-0.2238298663072802,-0.09823507014260735
11,11,2022-10-21,6311.157,6453.225,6207.127,6325.851,IM8888.CCFX,2022,10,42,198,46,2022-10-13,89.94,59.71,1692.39372,-0.8,225.15599,1.0,788706.0,493115.0,,-83.450836,-17.771052,413.807517,12.557453,89.94,3.1,8.8,2022-09,5.9,10.1,-0.1,1.3,2.3,-1.4,4.9,4.4,16.4,4.6,-11.1,-12.0,25.4,8.1,0.9,5.9,2022.0,9.0,-0.02359666707293606,-0.0012081781598587416,0.050814013390883206,-0.034432892017857375,-0.015327470364803197,-0.07034335927698576,0.058442846,1,-0.02359666707293606,-0.24742653338021625,-0.12183173721554341
12,12,2022-10-28,6306.113,6514.355,6151.693,6176.582,IM8888.CCFX,2022,10,43,199,46,2022-10-20,87.33,57.98,1692.39372,-0.8,225.15599,1.0,850419.0,533760.0,,-83.450836,-17.771052,413.807517,12.557453,87.33,3.1,8.8,2022-09,5.9,10.1,-0.1,1.3,2.3,-1.4,4.9,4.4,16.4,4.6,-11.1,-12.0,25.4,8.1,0.9,5.9,2022.0,9.0,0.0828454961012417,-0.02359666707293606,-0.0012081781598587416,0.050814013390883206,-0.034432892017857375,-0.015327470364803197,0.0033648207,1,0.0828454961012417,-0.16458103727897455,-0.03898624111430171
13,13,2022-11-04,6148.036,6692.227,6128.178,6688.284,IM8888.CCFX,2022,11,44,200,47,2022-10-27,82.29,59.28,1692.39372,-0.8,225.15599,1.0,854084.0,514916.0,,-83.450836,-17.771052,413.807517,12.557453,82.29,3.1,8.8,2022-10,5.8,9.7,-0.4,-3.1,2.0,-1.0,3.0,4.2,9.4,4.9,-12.5,-8.5,8.6,8.1,-1.3,5.2,2022.0,10.0,-0.013024865570899768,0.0828454961012417,-0.02359666707293606,-0.0012081781598587416,0.050814013390883206,-0.034432892017857375,0.006902823,1,-0.013024865570899768,-0.17760590284987432,-0.05201110668520148
14,14,2022-11-11,6677.883,6759.765,6375.47,6601.17,IM8888.CCFX,2022,11,45,201,47,2022-11-03,88.67,58.87,2395.4,-1.2,251.5,3.9,874064.0,505472.0,,-92.278928,-43.96504,380.968891,11.27237,88.67,5.1,12.8,2022-10,5.8,9.7,-0.4,-3.1,2.0,-1.0,3.0,4.2,9.4,4.9,-12.5,-8.5,8.6,8.1,-1.3,5.2,2022.0,10.0,0.002210820203085273,-0.013024865570899768,0.0828454961012417,-0.02359666707293606,-0.0012081781598587416,0.050814013390883206,0.08896438,1,0.002210820203085273,-0.17539508264678905,-0.04980028648211621
15,15,2022-11-18,6612.498,6730.416,6517.69,6615.764,IM8888.CCFX,2022,11,46,202,47,2022-11-10,91.55,60.79,2395.4,-1.2,251.5,3.9,852961.0,470754.0,,-92.278928,-43.96504,380.968891,11.27237,91.55,5.1,12.8,2022-10,5.8,9.7,-0.4,-3.1,2.0,-1.0,3.0,4.2,9.4,4.9,-12.5,-8.5,8.6,8.1,-1.3,5.2,2022.0,10.0,-0.02616341816304213,0.002210820203085273,-0.013024865570899768,0.0828454961012417,-0.02359666707293606,-0.0012081781598587416,0.011328655,1,-0.02616341816304213,-0.20155850080983118,-0.07596370464515834
16,16,2022-11-25,6570.3,6657.127,6371.364,6442.673,IM8888.CCFX,2022,11,47,203,47,2022-11-17,89.32,59.3,2395.4,-1.2,251.5,3.9,952873.0,499989.0,,-92.278928,-43.96504,380.968891,11.27237,89.32,5.1,12.8,2022-10,5.8,9.7,-0.4,-3.1,2.0,-1.0,3.0,4.2,9.4,4.9,-12.5,-8.5,8.6,8.1,-1.3,5.2,2022.0,10.0,0.02876958057626089,-0.02616341816304213,0.002210820203085273,-0.013024865570899768,0.0828454961012417,-0.02359666707293606,0.0072332774,1,0.02876958057626089,-0.1727889202335703,-0.04719412406889745
17,17,2022-12-02,6359.351,6690.799,6317.017,6628.026,IM8888.CCFX,2022,12,48,204,48,2022-11-24,90.05,59.79,2395.4,-1.2,251.5,3.9,1176857.0,633864.0,,-92.278928,-43.96504,380.968891,11.27237,90.05,5.1,12.8,2022-11,5.3,9.3,-0.4,-0.3,-0.9,-1.0,2.3,4.0,-15.2,1.5,-12.5,-13.2,-9.9,5.6,-1.3,4.6,2022.0,11.0,-0.0032519486193929303,0.02876958057626089,-0.02616341816304213,0.002210820203085273,-0.013024865570899768,0.0828454961012417,0.0015820258,1,-0.0032519486193929303,-0.17604086885296322,-0.05044607268829038
18,18,2022-12-09,6671.582,6682.467,6541.5,6606.472,IM8888.CCFX,2022,12,49,205,48,2022-12-01,91.53,61.16,2662.5,-0.1,267.5,8.8,1315331.0,614900.0,,-93.247381,-48.10419,212.551458,-11.552573,91.53,5.8,12.3,2022-11,5.3,9.3,-0.4,-0.3,-0.9,-1.0,2.3,4.0,-15.2,1.5,-12.5,-13.2,-9.9,5.6,-1.3,4.6,2022.0,11.0,-0.020608427614617786,-0.0032519486193929303,0.02876958057626089,-0.02616341816304213,0.002210820203085273,-0.013024865570899768,0.0007785148,1,-0.020608427614617786,-0.196649296467581,-0.07105450030290816
19,19,2022-12-16,6584.472,6618.071,6423.711,6470.323,IM8888.CCFX,2022,12,50,206,48,2022-12-08,90.67,60.58,2662.5,-0.1,267.5,8.8,1259380.0,601046.0,,-93.247381,-48.10419,212.551458,-11.552573,90.67,5.8,12.3,2022-11,5.3,9.3,-0.4,-0.3,-0.9,-1.0,2.3,4.0,-15.2,1.5,-12.5,-13.2,-9.9,5.6,-1.3,4.6,2022.0,11.0,-0.0539234285521758,-0.020608427614617786,-0.0032519486193929303,0.02876958057626089,-0.02616341816304213,0.002210820203085273,0.033942465,1,-0.0539234285521758,-0.2505727250197568,-0.12497792885508396
20,20,2022-12-23,6467.148,6489.343,6086.35,6121.421,IM8888.CCFX,2022,12,51,207,48,2022-12-15,90.87,60.71,2662.5,-0.1,267.5,8.8,1264341.0,688326.0,,-93.247381,-48.10419,212.551458,-11.552573,90.87,5.8,12.3,2022-11,5.3,9.3,-0.4,-0.3,-0.9,-1.0,2.3,4.0,-15.2,1.5,-12.5,-13.2,-9.9,5.6,-1.3,4.6,2022.0,11.0,0.018300652740597334,-0.0539234285521758,-0.020608427614617786,-0.0032519486193929303,0.02876958057626089,-0.02616341816304213,-0.024593841,-1,-0.018300652740597334,-0.26887337776035414,-0.10667727611448663
21,21,2022-12-30,6123.934,6290.857,6123.195,6233.447,IM8888.CCFX,2022,12,52,208,48,2022-12-22,89.78,59.99,2662.5,-0.1,267.5,8.8,1236148.0,725577.0,,-93.247381,-48.10419,212.551458,-11.552573,89.78,5.8,12.3,2022-11,5.3,9.3,-0.4,-0.3,-0.9,-1.0,2.3,4.0,-15.2,1.5,-12.5,-13.2,-9.9,5.6,-1.3,4.6,2022.0,11.0,0.03262849591887118,0.018300652740597334,-0.0539234285521758,-0.020608427614617786,-0.0032519486193929303,0.02876958057626089,-0.0130202025,-1,-0.03262849591887118,-0.3015018736792253,-0.07404878019561545
22,22,2023-01-06,6227.942,6470.086,6222.635,6436.835,IM8888.CCFX,2023,1,1,209,49,2022-12-22,89.78,59.99,2662.5,-0.1,267.5,8.8,1236148.0,725577.0,,-93.247381,-48.10419,212.551458,-11.552573,89.78,5.8,12.3,2022-12,5.1,9.1,-0.4,-1.2,-3.4,-1.2,-0.5,3.6,-13.7,-1.1,-13.1,-11.7,-16.7,3.4,-0.7,4.1,2022.0,12.0,0.007711398536703218,0.03262849591887118,0.018300652740597334,-0.0539234285521758,-0.020608427614617786,-0.0032519486193929303,-0.009299678,-1,-0.007711398536703218,-0.30921327221592854,-0.06633738165891223
23,23,2023-01-13,6460.746,6499.914,6406.328,6486.472,IM8888.CCFX,2023,1,2,210,49,2023-01-05,92.29,61.67,2662.5,-0.1,267.5,8.8,1131888.0,743632.0,,-93.247381,-48.10419,212.551458,-11.552573,92.29,5.8,12.3,2022-12,5.1,9.1,-0.4,-1.2,-3.4,-1.2,-0.5,3.6,-13.7,-1.1,-13.1,-11.7,-16.7,3.4,-0.7,4.1,2022.0,12.0,0.03807555170206545,0.007711398536703218,0.03262849591887118,0.018300652740597334,-0.0539234285521758,-0.020608427614617786,0.026933813,1,0.03807555170206545,-0.2711377205138631,-0.028261829956846785
24,24,2023-01-20,6482.179,6741.251,6481.358,6733.448,IM8888.CCFX,2023,1,3,211,49,2023-01-12,91.14,60.9,2662.5,-0.1,267.5,8.8,1273272.0,837268.0,,-93.247381,-48.10419,212.551458,-11.552573,91.14,5.8,12.3,2022-12,5.1,9.1,-0.4,-1.2,-3.4,-1.2,-0.5,3.6,-13.7,-1.1,-13.1,-11.7,-16.7,3.4,-0.7,4.1,2022.0,12.0,0.0207147957480327,0.03807555170206545,0.007711398536703218,0.03262849591887118,0.018300652740597334,-0.0539234285521758,0.031537037,1,0.0207147957480327,-0.2504229247658304,-0.007547034208814085
25,25,2023-02-03,6844.38,6947.873,6744.958,6872.93,IM8888.CCFX,2023,2,5,213,50,2023-01-12,91.14,60.9,2662.5,-0.1,267.5,8.8,1273272.0,837268.0,,-93.247381,-48.10419,212.551458,-11.552573,91.14,5.8,12.3,2023-01,5.1,9.1,-0.4,-1.2,-3.4,-1.2,-0.5,3.6,-13.7,-1.1,-13.1,-11.7,-16.7,3.4,-0.8,-0.8,2023.0,1.0,0.008807015348621272,0.0207147957480327,0.03807555170206545,0.007711398536703218,0.03262849591887118,0.018300652740597334,0.044340152,1,0.008807015348621272,-0.24161590941720912,0.001259981139807187
26,26,2023-02-10,6838.35,6982.05,6783.148,6933.46,IM8888.CCFX,2023,2,6,214,50,2023-02-02,91.72,61.29,2662.5,-0.1,267.5,8.8,1260996.0,794542.0,,-86.413896,-86.413896,89.862257,-18.179657,91.72,5.8,12.3,2023-01,5.1,9.1,-0.4,-1.2,-3.4,-1.2,-0.5,3.6,-13.7,-1.1,-13.1,-11.7,-16.7,3.4,-0.8,-0.8,2023.0,1.0,-0.018045391478424988,0.008807015348621272,0.0207147957480327,0.03807555170206545,0.007711398536703218,0.03262849591887118,0.03017062,1,-0.018045391478424988,-0.2596613008956341,-0.0167854103386178
